path,filename,class_name,label_index,width,height,aspect_ratio,bytes,sha256
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass175.jpg,glass175.jpg,glass,1,512,384,1.3333,9359,57fd26c959d2c1d95ece113ceb242ac54983dadf4bc5c70a97624539952be2d1
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass176.jpg,glass176.jpg,glass,1,512,384,1.3333,16192,c41b99aec8a3257c8668a2144ebbaf8042018f0a85d88e22bf4e413b43693dd8
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass177.jpg,glass177.jpg,glass,1,512,384,1.3333,17748,91558fbe8e8a9016cba33165e8bd30f8dba289ef3d31791f7dfc41dd3981c86d
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass178.jpg,glass178.jpg,glass,1,512,384,1.3333,8661,3571a427b37b09269634bd0457245df7b63e0c5165e486596d1a40a54032a385
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass179.jpg,glass179.jpg,glass,1,512,384,1.3333,9760,483cfb5199c8caade8ec6ed2ef878513bd33becf31989b503777417fca856cf8
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass18.jpg,glass18.jpg,glass,1,512,384,1.3333,11869,5b983ff2822323f95dea5ea7147f6f663ee926347a3ee65062f2d6dfb3277f45
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass180.jpg,glass180.jpg,glass,1,512,384,1.3333,8978,bec56112aed5d71705dcdb36599254e6b4a8463c633dfba7b105a9547e2ed084
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass181.jpg,glass181.jpg,glass,1,512,384,1.3333,14953,993b631986ade472a92ab48c766d0cd1bdf56a4cf9652165350ed2496a310fb1
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass182.jpg,glass182.jpg,glass,1,512,384,1.3333,8680,c52823646cf1218879cf7237bb4ebbac7d512181f7903636d4c7e8e18696c12b
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass183.jpg,glass183.jpg,glass,1,512,384,1.3333,9430,b595cad8529817e670420280fbb0bd4a6717c521310b91424a3ec56cf8b9937b
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass184.jpg,glass184.jpg,glass,1,512,384,1.3333,17126,9e2b82a7d9e1b266764a7735b9f8d6b10530d15063ccd9180a9b5a91fc8d1d9b
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass185.jpg,glass185.jpg,glass,1,512,384,1.3333,20577,c1d7a8a84753d430e208139416f6ce1cdb3c897a50b2f284632dd4d30805add4
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass186.jpg,glass186.jpg,glass,1,512,384,1.3333,18787,b42ba5f6e76c4245eac7e5b6f7ef109d2ab2138ed48995b9dd34f46f1e8eee71
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass187.jpg,glass187.jpg,glass,1,512,384,1.3333,8735,11d2459e02f00f7dddad98494065c8268f184c81ec84666e8529945cb67afd2f
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass188.jpg,glass188.jpg,glass,1,512,384,1.3333,7891,4064fb3f30d5fc4ab56449d58f0981239b0cc67ee5d5c267726b8ab9ad4cc6d3
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass189.jpg,glass189.jpg,glass,1,512,384,1.3333,11444,f25c94515d94fcaf9c132576eb4bd0247e6578c0cd0932941e5abec8a5339b68
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass19.jpg,glass19.jpg,glass,1,512,384,1.3333,13320,40c8393aae8bba3c72093e8e1085f898cff0ba21a28da08608f65c0dcfbf6c5d
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass190.jpg,glass190.jpg,glass,1,512,384,1.3333,14632,c7b458fbf7d599114f5ea87726a6dbc007c748aea8e8c65819ac171550aa1bc9
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass191.jpg,glass191.jpg,glass,1,512,384,1.3333,7678,db48a5adf6045033eee5eca0bc6459367d106f18d15f7b9778655ed93a204d97
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass192.jpg,glass192.jpg,glass,1,512,384,1.3333,16490,a0251609850efa59b9ba88efd0c02178ce2901df8dc5cdf0c960d38aadfd6a2a
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass193.jpg,glass193.jpg,glass,1,512,384,1.3333,9768,ff2ac90f6c67f577a2083c4bb643b30a4fb4f59694ce62a1413b01705c54bc68
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass194.jpg,glass194.jpg,glass,1,512,384,1.3333,9282,7b3048aa393beb091ccb4c4a431dbfe515eb0a036f8ee1c742c910ae5bc0740b
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass195.jpg,glass195.jpg,glass,1,512,384,1.3333,17122,a263e31002bd5ce6d89ed570ea98effdc5a07bbb8940ecd549d30bd163e2a79a
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass196.jpg,glass196.jpg,glass,1,512,384,1.3333,7128,a11e9d23a7b72cf45327529a371f06efdd1cb423d7df11178219d1721a85434b
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass197.jpg,glass197.jpg,glass,1,512,384,1.3333,12797,695123647df273f08dd4ea828f1ea8df0684cb31a3c86d4e465ed3e22c0e95cf
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass198.jpg,glass198.jpg,glass,1,512,384,1.3333,12682,aaf5e70abc0b9ccd6eb85d220bdd97a64b7f8e91391ded59a8ba1828d73c5cd8
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass199.jpg,glass199.jpg,glass,1,512,384,1.3333,19116,e96df29d6dff297f950ab9ee0c2b86af463d823abe610344caa3f2cd3a7d1833
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass2.jpg,glass2.jpg,glass,1,512,384,1.3333,10989,bab5084ba99a52b6518107211e4f3a291c0600a5e78bcdd65a133fa79493dbc6
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass20.jpg,glass20.jpg,glass,1,512,384,1.3333,15006,da59384bc0cec94c8f3b5b4e9fb60fc43037651a2eef134ad3e9cc54ee0a0c61
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass200.jpg,glass200.jpg,glass,1,512,384,1.3333,19918,ccef76b1e159cf0e8ccefa3dfc1e73a23ce45a629a303dbb9d7375ec3e1f62be
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass201.jpg,glass201.jpg,glass,1,512,384,1.3333,16268,f217722bf9bf5f719bb4fa12d8dd4d7b829ff92ed1827a8d3f798a41a0d35ba7
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass202.jpg,glass202.jpg,glass,1,512,384,1.3333,16913,b9f9c914ebdd06f358a2a7fe4e8f625c45665c9d6ae7c64980f9f20ee00f0d3b
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass203.jpg,glass203.jpg,glass,1,512,384,1.3333,6789,03fc1a7c0a8ae695a6718ef0ed67f2c702a551a220dc86546e7aefa56754a097
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass204.jpg,glass204.jpg,glass,1,512,384,1.3333,7330,b1e25090da37ca1424b754d5a7b8fa467295b88c9648bf0d184e166514ef7360
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass205.jpg,glass205.jpg,glass,1,512,384,1.3333,7782,42bd941e901f1e87dbf0e61f3ad0f75686d462a6d9e8636d79fb5542e06287d6
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass206.jpg,glass206.jpg,glass,1,512,384,1.3333,8642,8474654cccd1963de561e8269fec2ea7904ea46fccc274cb91a7cec993897cfa
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass207.jpg,glass207.jpg,glass,1,512,384,1.3333,10126,330cd3c9cbae56f0567972c58b3d187bc3864f203ff06f6af3ca3bac4edb2318
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass208.jpg,glass208.jpg,glass,1,512,384,1.3333,10304,dd76c1c191605769e14f839a32da8379c02fbcc6b63582dd6a78f9baf4d72583
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass209.jpg,glass209.jpg,glass,1,512,384,1.3333,7170,31a17a6916daacbe83312541816ab61b9d687cec15245f362b855a83ed0947fc
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass21.jpg,glass21.jpg,glass,1,512,384,1.3333,27966,94414919083006bdaa55d3fa5c1cf98324b0c3a87436c6d25c27e34ef9ffaaa6
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass210.jpg,glass210.jpg,glass,1,512,384,1.3333,6735,962485f5ab898217bf3882afce48e67129dc2ee635456a1f2560894fb9362a8d
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass211.jpg,glass211.jpg,glass,1,512,384,1.3333,6565,fa44f7d6f85c8d55c698468697f26450ba3537e022ceb8fb5215c69b881d830c
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass212.jpg,glass212.jpg,glass,1,512,384,1.3333,6067,dad8d57ce5f7de43c823e6cd481af0b53ae1f3dc41d92beef37fea03527b47de
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass213.jpg,glass213.jpg,glass,1,512,384,1.3333,5604,fea83b583cbe76e266421301cfe8f482882eb8aed6022967a5938d2e515c202d
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass214.jpg,glass214.jpg,glass,1,512,384,1.3333,6858,e22a33717a93b4b8b5fb92f875998dd703c19f7903baead2098e906d466a371b
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass215.jpg,glass215.jpg,glass,1,512,384,1.3333,8808,5af1475fff8a3cf94013be8089c5b3b93aca7c1812c02ca487d82b28596b41ed
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass216.jpg,glass216.jpg,glass,1,512,384,1.3333,8593,279c81c430424acbf50186b7a25ba91c978a86a1d0e8bff699119b93f5fcc961
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass217.jpg,glass217.jpg,glass,1,512,384,1.3333,12161,95aa11423ed0a6976f81b0e23bbbffe32fcbd8451ce634f758b161b05d56a644
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass218.jpg,glass218.jpg,glass,1,512,384,1.3333,14108,e9c17878a28c94b225d82a8f71e6742f335aa0c44f4d84b5a7f62a49610c90ff
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass219.jpg,glass219.jpg,glass,1,512,384,1.3333,20523,0b1f41875318dd10c74038efcc46c9457b4a3dcb5616fc54394a9b6e58d32291
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass22.jpg,glass22.jpg,glass,1,512,384,1.3333,11488,c1277f608df20f1121d902f157c7a0fe0684ca732bcea485e7164d54a4746052
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass220.jpg,glass220.jpg,glass,1,512,384,1.3333,7208,6d2b84f527458a009bf1e57c05ace354a0377684840dea2a4dd6986baac0215b
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass221.jpg,glass221.jpg,glass,1,512,384,1.3333,7017,c5065d1f52dc8ae200ab009ff8e2f83b644f0d9322b5257c3c1488b7c13fbe91
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass222.jpg,glass222.jpg,glass,1,512,384,1.3333,7961,e88b95d26db54665d8ef4a54909c0f374435df8eb7f26d7d1dbac0e639db7ff5
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass223.jpg,glass223.jpg,glass,1,512,384,1.3333,6788,bf345ab195a5cf81b79b382c042f2b10d211a88ccef6830620f54ebc9df362df
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass224.jpg,glass224.jpg,glass,1,512,384,1.3333,7190,465ce672c482ee53530f99ce33b0bf787f13576bf6e3a6eb8147b2b15ee4d0ce
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass225.jpg,glass225.jpg,glass,1,512,384,1.3333,8018,c247465bfdd8db0f8cf4c783b2d8b9e27cdd6c7a41e06385c38702bf129d27e3
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass226.jpg,glass226.jpg,glass,1,512,384,1.3333,13464,ca0542181abb36215da026aa5c02b977ce8d4258878cee101fb4b6be30c32488
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass227.jpg,glass227.jpg,glass,1,512,384,1.3333,8186,15a8c957f25b6d3e6041e66c39d2f9edee0df009217a7312966ca50a843eb56e
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass228.jpg,glass228.jpg,glass,1,512,384,1.3333,6640,2536244dbb00085c64a7b6154c2e91418ed7e08a31f8332fc78760fdc0fb5ff8
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass229.jpg,glass229.jpg,glass,1,512,384,1.3333,9939,e35c8842b9293cf517d462ec898f37cf3bcba321f866fec7955763b3e9658b57
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass23.jpg,glass23.jpg,glass,1,512,384,1.3333,20951,8c70f3fd481062a5eb948b2b8db31b2289eb02fba8f7135dd22fb49655208f70
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass230.jpg,glass230.jpg,glass,1,512,384,1.3333,7578,c4f927f45e85c72c8e795c195055770271fd9d1d0699feb610807d7752e6a2e6
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass231.jpg,glass231.jpg,glass,1,512,384,1.3333,9426,4e6863464c1fa0976c3177e9cb6117e481ff252f6b7294faed6bd2d4aeb7d868
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass232.jpg,glass232.jpg,glass,1,512,384,1.3333,15356,ac75f12b8c64c81a4780b0740b163f0129d7f736f32d87dfdad5c309cfc19cf5
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass233.jpg,glass233.jpg,glass,1,512,384,1.3333,7260,94999cba4b0045d153a9381fee4a82ddef81bdcec87d2421df16c25d833fefcf
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass234.jpg,glass234.jpg,glass,1,512,384,1.3333,8058,bf65efd72ee281a0b016b3391d84a0a99cc59b0e60d007d3e0c123d373b03c53
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass235.jpg,glass235.jpg,glass,1,512,384,1.3333,8612,7f02f6f62d55711120fa46d8dd5493f10057ccba85dec378df1dabbd5986ce88
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass236.jpg,glass236.jpg,glass,1,512,384,1.3333,8450,850961fc34788d29d82bb1b76396672915b8e5c5e5a1ca33b562c8b9d45bd812
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass237.jpg,glass237.jpg,glass,1,512,384,1.3333,7496,48e70823113177375748a7b0c3226614de98dd109ff3d665be2920f5e7264ada
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass238.jpg,glass238.jpg,glass,1,512,384,1.3333,7508,fd3ec108ebf57f80b7e9239e401dca8cd40c8b7d6aa21bc38456d59a28745bb3
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass239.jpg,glass239.jpg,glass,1,512,384,1.3333,9198,3430d0b2565c343875a381e5777e9a70154def774c2c1c353c8fa02e3fafa2b7
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass24.jpg,glass24.jpg,glass,1,512,384,1.3333,8371,4811d0ec8c613c09afad8d87454314a4eee0298fcd7c505e8dfb0a1b5326924d
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass240.jpg,glass240.jpg,glass,1,512,384,1.3333,9337,af9a4dd92be8a8bbe9123c51acd35a11b01dc18f6703bb0ccfe0f5d735748014
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass241.jpg,glass241.jpg,glass,1,512,384,1.3333,9445,da46655e8cb61f112ce7e5ee2c7d84a2f58f70e2dc84e9fd24a4b531e11fba40
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass242.jpg,glass242.jpg,glass,1,512,384,1.3333,7126,53c48d14dc7b8ddd3f0926eafa1966ce7bcc5a73afce2d9e85fe91325b6f72e6
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass243.jpg,glass243.jpg,glass,1,512,384,1.3333,10776,ced562f62b3e7082287976d5b69a827eb303528a0ef9d9cf9aca0091162cb154
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass244.jpg,glass244.jpg,glass,1,512,384,1.3333,9989,0645108795eb95f8206e17995470fbe0ff6d76f7bd352db55770dc49718eb4e6
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass245.jpg,glass245.jpg,glass,1,512,384,1.3333,8788,9ba5acfecee46bd977ce2ff7cb52b3be768fc3f487d17a2b3c7c5486a8dcbcb6
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass246.jpg,glass246.jpg,glass,1,512,384,1.3333,7457,de00c2f9d796d7ce77d8460a37ca33c0281335e00b1d06c1cd908a1560c88bd8
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass247.jpg,glass247.jpg,glass,1,512,384,1.3333,10148,92415f803d8211b26bcda8046db7413449a7213435781740246bf63aa010e7f1
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass248.jpg,glass248.jpg,glass,1,512,384,1.3333,13825,7120850e2324b64b353b3160df7aecb846e08de901e2ab92ad6e2fca17cc743d
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass249.jpg,glass249.jpg,glass,1,512,384,1.3333,10509,c209a8ec595b3be49ed1994932afb6a10d7269a3d6941c2ac4ae90d331c8d2a3
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass25.jpg,glass25.jpg,glass,1,512,384,1.3333,14740,b598e060b6ab583b586aa2b402a4c0303f33300daef0b1edaf2e630b82d2aa61
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass250.jpg,glass250.jpg,glass,1,512,384,1.3333,9459,b6255cc25b7ffe34a6ea30c8f4f5dc263ba9a415c3ee403532c58d31023fe3ec
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass251.jpg,glass251.jpg,glass,1,512,384,1.3333,12444,01def532b4d96400d1dce7a04ee1a8a89c152ff168deae2252c7f91d5b2f4c67
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass252.jpg,glass252.jpg,glass,1,512,384,1.3333,10244,dc978f8a234c007df646ba11be2fb43c18b5b321734e9c4550b794d29de1bf5c
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass253.jpg,glass253.jpg,glass,1,512,384,1.3333,12436,abba391aed4dc16b98cd8d760275783319672368d9cc928167be3c821ce16d8c
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass254.jpg,glass254.jpg,glass,1,512,384,1.3333,12022,49b80c75f7eef7b103083f8e1d61055a6aca02c33100c13ca19c752d9cd81c73
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass255.jpg,glass255.jpg,glass,1,512,384,1.3333,16416,c9be8cce671a82570080d018e80c24256f35b04ddc3d0a2b58adf59f4de1cd78
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass256.jpg,glass256.jpg,glass,1,512,384,1.3333,8295,090284c9439f7721302127d75180f285d148ead5f923a3b0ca020260bacf18fa
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass257.jpg,glass257.jpg,glass,1,512,384,1.3333,8649,d40b14d0534ff7218d4eb292b3bcf4e41c7db8f62f1a29e7f88dca2432fddf16
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass258.jpg,glass258.jpg,glass,1,512,384,1.3333,9024,e3ced4d2c69352b7414c435eb3f0bc753389996c0646f0bb58485fa76f4f02fc
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass259.jpg,glass259.jpg,glass,1,512,384,1.3333,9635,9a0f65e4e801f9bd63b366b0c03a91e9dc703ce44113ccbd88962cf50f14ad0c
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass26.jpg,glass26.jpg,glass,1,512,384,1.3333,15256,d817076b3146b09fccaef94569900837a6f6c8c0524fd6d443f6234fc7e2897a
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass260.jpg,glass260.jpg,glass,1,512,384,1.3333,13984,6ab261bea2414406f198b84340c58cf8942c247a494451077376777aefc2b020
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass261.jpg,glass261.jpg,glass,1,512,384,1.3333,11289,77b7a8178f4e782c80435a4b8680084a33f3a708efcb8663419d023044e56a27
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass262.jpg,glass262.jpg,glass,1,512,384,1.3333,7289,3b2881134af110d59e8b4ccc50727239edfa5e5c03a63da792ae685edafe8c5a
