image_id,annotation_path,resolved_path,source,coco_width,coco_height,decoded_width,decoded_height,file_bytes,sha256,annotations,status
310,batch_12/000009.jpg,data/raw/batch_12/000009.jpg,flickr_partial,2988,5312,2988,5312,4498885,c4723d202899fa96cc4c9d47da81b149904b36601d4348536331232810a71ba2,3,ok
311,batch_12/000010.jpg,data/raw/batch_12/000010.jpg,flickr_partial,2988,5312,2988,5312,5252002,a36a1e0a1e243a3bb7b64932799e3e6581036e5d1e6148a04837a812974f1dc0,5,ok
312,batch_12/000011.jpg,data/raw/batch_12/000011.jpg,flickr_partial,2988,5312,2988,5312,4864724,5af5b1a80f87bbfd08412946bf5ce6816cbc003df4a827d82855ec069d3ee240,1,ok
313,batch_12/000012.jpg,data/raw/batch_12/000012.jpg,flickr_partial,2988,5312,2988,5312,4428655,b8f6b4dca6c16819d2a0f7dc263a239f32702b6aef0c1ea075f69425126cca3a,1,ok
314,batch_12/000013.jpg,data/raw/batch_12/000013.jpg,flickr_partial,5312,2988,5312,2988,7499276,c67f8c9ec07b8bd308a948e5ea927f9e8364f2361f48ecc1e9f86c0f07566031,2,ok
315,batch_12/000014.jpg,data/raw/batch_12/000014.jpg,flickr_partial,2988,5312,2988,5312,4948322,c02f5f502b15689f5d35db778a167288e7155b47e9a212b0f1ef018c418643b7,1,ok
316,batch_12/000015.jpg,data/raw/batch_12/000015.jpg,flickr_partial,4160,2340,4160,2340,2115248,dadf8b69d5769c070a440dc0d99b550a1a48bd6d92faacf0793b72dc8472413a,3,ok
317,batch_12/000016.jpg,data/raw/batch_12/000016.jpg,flickr_partial,4160,2340,4160,2340,748333,6d8161d0d2f546693e57c2efa646295ae14d37f0c6fa444daacbc2bbd51103fe,1,ok
318,batch_12/000017.jpg,data/raw/batch_12/000017.jpg,flickr_partial,2988,5312,2988,5312,11241883,69d815abe87122e5825c7ded831a944fa6a055c89a37f048b12083aab6e656c7,3,ok
319,batch_12/000018.jpg,data/raw/batch_12/000018.jpg,flickr_partial,2988,5312,2988,5312,11520174,10676ca58e8d38a8a59cbec6e02e4e06b6d109514b206e69f4464cfdd06819a6,1,ok
320,batch_12/000019.jpg,data/raw/batch_12/000019.jpg,flickr_partial,2988,5312,2988,5312,10874087,9468e8ff7a36878df6b017360a6256fed1d395b21fbdb304dbec5a3e7dc1913d,8,ok
321,batch_12/000020.jpg,data/raw/batch_12/000020.jpg,flickr_partial,2988,5312,2988,5312,10718867,58bd4e0c8b0dff98bce7fb6fd9f78e31db49f9d23d4ccd156a10744118ed2c6b,3,ok
322,batch_12/000021.jpg,data/raw/batch_12/000021.jpg,flickr_partial,2988,5312,2988,5312,9011336,7eb6894c5f06f8873cbde17fbdc6bc35375964393cfeff73ac3f531fdabe554a,2,ok
323,batch_12/000022.jpg,data/raw/batch_12/000022.jpg,flickr_partial,2988,5312,2988,5312,4752192,cce72557a98aaaca60a44c1e54e7f342080ef98945f67d6752e161b78ae9f44d,1,ok
324,batch_12/000023.jpg,data/raw/batch_12/000023.jpg,flickr_partial,2988,5312,2988,5312,6534830,ec877f863dbc385a17496b42a858c2e112ab6667d4b2cec277b04f992aff2bd9,3,ok
325,batch_12/000024.jpg,data/raw/batch_12/000024.jpg,flickr_partial,2988,5312,2988,5312,8137377,2de72569df4cbe173e78a00670806983632a576c3e772e0ddbaab67b33d3068c,25,ok
326,batch_12/000025.jpg,data/raw/batch_12/000025.jpg,flickr_partial,2988,5312,2988,5312,5867501,6e63ec3de5aec80c56f3689e00ab9cd9a97f64b8ca3be5415d4504648dcc0dc6,27,ok
327,batch_12/000026.jpg,data/raw/batch_12/000026.jpg,flickr_partial,2988,5312,2988,5312,6854972,b79d0694816d1f230390c7f1f46266260c6a238de4ea6ba1c244972b9c19c8d9,24,ok
328,batch_12/000027.jpg,data/raw/batch_12/000027.jpg,flickr_partial,2988,5312,2988,5312,6793765,6dc66979e95d6adaff10b83d0183d54aaf79e2c47b00523ec461090139d5047c,3,ok
329,batch_12/000028.jpg,data/raw/batch_12/000028.jpg,flickr_partial,2988,5312,2988,5312,7223908,8ff117bd393b988287cf49fc588187bead06eb446b3069146295a5ccd4189b78,10,ok
330,batch_12/000029.jpg,data/raw/batch_12/000029.jpg,flickr_partial,2988,5312,2988,5312,8009362,9d8eb60c4962fd94e6fbef0489e25a941b84ba8b03eac16afc7533aaf7a16dfd,8,ok
331,batch_12/000030.jpg,data/raw/batch_12/000030.jpg,flickr_partial,2988,5312,2988,5312,7965218,2003b5e67425a5314cb9119506aa2f23246d69b39599405ea7b76afb565af104,5,ok
332,batch_12/000031.jpg,data/raw/batch_12/000031.jpg,flickr_partial,2988,5312,2988,5312,7900941,784db0c51ac8fe2d4a925ca127569a42d72a36d950f309fb183b203de0ab9b2c,10,ok
333,batch_12/000032.jpg,data/raw/batch_12/000032.jpg,flickr_partial,2988,5312,2988,5312,7593176,1a6999af107e15328e3dd61c7e059eb46e0f70e70e86424a088133a44289ecf9,2,ok
334,batch_12/000033.jpg,data/raw/batch_12/000033.jpg,flickr_partial,2988,5312,2988,5312,5513781,9fdca9898bd0b349bbe4d1f0ecb24217c099f81330c16d8a65b7b343340f6c08,7,ok
335,batch_12/000034.jpg,data/raw/batch_12/000034.jpg,flickr_partial,2988,5312,2988,5312,6583063,67765bf9a285bac41bd3e396c54033316b5c3bea8d6e2fef73e3e2182ed500e4,7,ok
336,batch_12/000035.jpg,data/raw/batch_12/000035.jpg,flickr_partial,2988,5312,2988,5312,6854415,986baaccb45926e40e93c6a0f47fe111c6b948ded60dc6bd47b2e55315e5b728,4,ok
337,batch_12/000036.jpg,data/raw/batch_12/000036.jpg,flickr_partial,2448,3264,2448,3264,4385567,5785624ed8fbbac527a9508d100ba9ee126592d3f01e0ca1ded8e88a620da2ed,1,ok
338,batch_12/000037.jpg,data/raw/batch_12/000037.jpg,flickr_partial,3024,4032,3024,4032,7047620,82839ccccf3b631d7c1a9da28f8881d3e42d5782f327d92b3dd0fda3eb041477,5,ok
339,batch_12/000038.jpg,data/raw/batch_12/000038.jpg,flickr_partial,3096,4128,3096,4128,5314500,b1311a077c8242cfcc630817c60d9ccb80ebf948c3dbc7ddf91a1835838c54c8,6,ok
340,batch_12/000039.jpg,data/raw/batch_12/000039.jpg,flickr_partial,2988,5312,2988,5312,5918447,455757c3c406e75d6570fc8b825b91efed9b79010f82895277206c0164bdd79d,3,ok
341,batch_12/000040.jpg,data/raw/batch_12/000040.jpg,flickr_partial,2988,5312,2988,5312,4572241,0ae88e674d23ae3ba01f035f081bac95b0b2f6ff8ae2b7ad39f679f9c30ae993,1,ok
342,batch_12/000041.jpg,data/raw/batch_12/000041.jpg,flickr_partial,2988,5312,2988,5312,4505639,2ac743a2e2bcceb5b8dc99bb2c31a92b096d12328d80812ca107afe212262796,2,ok
343,batch_12/000042.jpg,data/raw/batch_12/000042.jpg,flickr_partial,2988,5312,2988,5312,5063370,3870543e01351e2bbcfec234921d5afb842417f4b4c44873a29238787aa6edb9,1,ok
344,batch_12/000043.jpg,data/raw/batch_12/000043.jpg,flickr_partial,4160,3120,4160,3120,7061477,89bf9df1395123fc421ac70cd43208a40d64f91a5f4b73faa4ab3a325e4c7ba6,8,ok
345,batch_12/000044.jpg,data/raw/batch_12/000044.jpg,flickr_partial,3024,4032,3024,4032,5347808,01aa2bdc09dc0e4d55a90ec8c6a5b37eff21fa3119da75632cfe3876e2588c87,1,ok
346,batch_12/000045.jpg,data/raw/batch_12/000045.jpg,flickr_partial,2976,3968,2976,3968,3804242,4d03e498a8ebc95de5c14fbbfaf1afc5c57e54131ff83da087ab90d515e763e3,1,ok
347,batch_12/000046.jpg,data/raw/batch_12/000046.jpg,flickr_partial,2976,3968,2976,3968,6112514,18630757c3167dffc0a7c24d36f920b0c645ff5be3d1f90b2fe9f2b9d4e37b5b,9,ok
348,batch_12/000047.jpg,data/raw/batch_12/000047.jpg,flickr_partial,2976,3968,2976,3968,3956360,6d3cc8a8d7fb4a32cf0ce733d8621628da87dc5bf1dd15eeed46323d807456cb,11,ok
349,batch_12/000048.jpg,data/raw/batch_12/000048.jpg,flickr_partial,2976,3968,2976,3968,4362163,a2a6cf048961908564a659e9809c0b7c4c3fa4dbf6a261ca0f9782ffd02f4085,2,ok
350,batch_12/000049.jpg,data/raw/batch_12/000049.jpg,flickr_partial,2976,3968,2976,3968,5039495,c15f887ac13cdea4c2cc6e0430938cb65a6743d16f5b14a315c79d59e38d40da,2,ok
351,batch_12/000050.jpg,data/raw/batch_12/000050.jpg,flickr_partial,2976,3968,2976,3968,6365488,9032d5a6d32cc7672c7ba4d66ec18f4707ec602106d71a47b8f7689d32fa194c,16,ok
352,batch_12/000051.jpg,data/raw/batch_12/000051.jpg,flickr_partial,3968,2976,3968,2976,7242855,21550f9c223be650c33a9c7af177c829014392d9b6c1a85f148572f9f0c3b06d,17,ok
353,batch_12/000052.jpg,data/raw/batch_12/000052.jpg,flickr_partial,2988,5312,2988,5312,5933872,de29d1732664729099f78074ce2d945c93f8dfbf133f9833b5bebe618fe498ed,1,ok
354,batch_12/000053.jpg,data/raw/batch_12/000053.jpg,flickr_partial,2988,5312,2988,5312,6971133,94212df4652dd96cfcdc6c21b4d41af68c183a5e0797bc9e17d91dd9b0c28dbf,1,ok
355,batch_12/000054.jpg,data/raw/batch_12/000054.jpg,flickr_partial,2988,5312,2988,5312,5244210,96f9f50030396b62939879e4758bc79883859f913a8764cebd924fa5e620181a,1,ok
356,batch_12/000055.jpg,data/raw/batch_12/000055.jpg,flickr_partial,3120,4160,3120,4160,2432548,3b92f171ffc8c1786da19ed92e2e558ad5960ee2de9fade3267d5511ba575684,3,ok
357,batch_12/000056.jpg,data/raw/batch_12/000056.jpg,flickr_partial,4160,3120,4160,3120,2584730,bccfd04d8bbd9640893a68eb54632bfb3b63892e913e7ecf0d6bf7e8189c8ffd,1,ok
358,batch_12/000057.jpg,data/raw/batch_12/000057.jpg,flickr_partial,3120,4160,3120,4160,4279330,c392a94f7674ee7e7219bbe212f5c94a144c4245e4d1945573e09be65c3c55d0,9,ok
359,batch_12/000058.jpg,data/raw/batch_12/000058.jpg,flickr_partial,3024,4032,3024,4032,4122421,5ee2c24ae6b597dc3f06ce72a94685f02f264bfd2e1c422e175de869043d99ff,7,ok
360,batch_12/000059.jpg,data/raw/batch_12/000059.jpg,flickr_partial,3024,4032,3024,4032,2413040,019aa9adf7980581eb6ff568961f9301bb32fbd746a563da00bb5cd8566c9ea3,6,ok
361,batch_12/000060.jpg,data/raw/batch_12/000060.jpg,flickr_partial,4560,2160,4560,2160,3909505,794550a21296acda49d0632f926a1c4379d36ed160f82400a2b787e532191b41,1,ok
362,batch_12/000061.jpg,data/raw/batch_12/000061.jpg,flickr_partial,3000,4000,3000,4000,3292224,3a8d98b192a8ca1560f6dfe693cae086ba9f07fde82384e88ab0f8a9725f0f84,38,ok
363,batch_12/000062.jpg,data/raw/batch_12/000062.jpg,flickr_partial,4000,3000,4000,3000,3580565,e097eb4325d90bd9c9dafb6efda6f63111ea6bbb690c6cc3e0b8bf8782bae827,37,ok
364,batch_12/000063.jpg,data/raw/batch_12/000063.jpg,flickr_partial,2368,4208,2368,4208,1546962,288c9606fcbf2c3e85cc0b116808858ea421951d32e0b245a4a3bdda53ffb06c,2,ok
365,batch_12/000064.jpg,data/raw/batch_12/000064.jpg,flickr_partial,2368,4208,2368,4208,1419444,e3d11fbf11a55557ad8afa5915601208ac11558b2a011dcc50e49ab9c8767de6,1,ok
366,batch_12/000065.jpg,data/raw/batch_12/000065.jpg,flickr_partial,2368,4208,2368,4208,1335502,7f82c1a66b388c33c044a6ba13613d55699287654ef4ca815f391c90c5a1d562,1,ok
367,batch_12/000066.jpg,data/raw/batch_12/000066.jpg,flickr_partial,4208,2368,4208,2368,3013554,fccaa8f3e8d699ae092c81db09a8492a0afd453d0e7f84b6f894eeb2e2c16b2a,4,ok
368,batch_12/000067.jpg,data/raw/batch_12/000067.jpg,flickr_partial,2368,4208,2368,4208,2358354,92ce630c0a426a53e2e9d9b1843e580016318706f6e84951eba78858adddd46b,2,ok
369,batch_12/000068.jpg,data/raw/batch_12/000068.jpg,flickr_partial,2368,4208,2368,4208,7871549,3dd60d117ea77dc5d6662787e11a292f100522b1ef54a647a24469179c30f16f,1,ok
370,batch_12/000069.jpg,data/raw/batch_12/000069.jpg,flickr_partial,2368,4208,2368,4208,2338728,0f68ccbae72a94d3df24cb48cab479700a46fcf99cded50954094055653d3a69,1,ok
371,batch_12/000070.jpg,data/raw/batch_12/000070.jpg,flickr_partial,2368,4208,2368,4208,1658195,78aed6f9bdcee7d3157af535c5d45f3d9f2f9eb7aca3101d26eb5e11c6df1bc5,1,ok
372,batch_12/000071.jpg,data/raw/batch_12/000071.jpg,flickr_partial,1512,2016,1512,2016,1101034,280ed2541b92e72b598352753033d80a0046e5724ca1b5d5074162ad31b052c4,1,ok
373,batch_12/000072.jpg,data/raw/batch_12/000072.jpg,flickr_partial,3120,4160,3120,4160,4776437,06d1ade3a31d0d2eb50f83daca4dd50ab3fd02f1e63a7299f10aae66e07d4ea5,1,ok
374,batch_12/000073.jpg,data/raw/batch_12/000073.jpg,flickr_partial,3120,4160,3120,4160,5199989,9d782db717400c9008cb32501ae65cb867ddeaf71f52d4a28f281b9a78221c18,1,ok
375,batch_12/000074.jpg,data/raw/batch_12/000074.jpg,flickr_partial,3120,4160,3120,4160,6792481,9877efd1ff02523e486d1359cf2be0877611af7994f3d472e120044615fe27dc,9,ok
376,batch_12/000075.jpg,data/raw/batch_12/000075.jpg,flickr_partial,4160,3120,4160,3120,7206821,a5fe901f25f1d54f0e0053293c4ed82dcaa92aa888ac281460586e25860180d4,2,ok
377,batch_12/000076.jpg,data/raw/batch_12/000076.jpg,flickr_partial,4160,3120,4160,3120,4851155,69c5de93e7dc77ea7a53959207290e26caba9e3da25b7b5017a5821697a1dc87,1,ok
378,batch_12/000077.jpg,data/raw/batch_12/000077.jpg,flickr_partial,3120,4160,3120,4160,5892184,3305ec159af54bcb5f66b77db3ea23b8b00405e46e48ef8c1068a2a9493c4a20,2,ok
379,batch_12/000078.jpg,data/raw/batch_12/000078.jpg,flickr_partial,4160,3120,4160,3120,5737599,1f4652542d24211a575b5b34aa3e4fbce7f1009be16c0df2ca7dc51f554aaf71,1,ok
380,batch_12/000079.jpg,data/raw/batch_12/000079.jpg,flickr_partial,3120,4160,3120,4160,7120897,c66d4b8e1a5c6a6dbe7d1d3170e508d33f6f70a87214d3ad2ac712d2174e3d10,2,ok
381,batch_12/000080.jpg,data/raw/batch_12/000080.jpg,flickr_partial,4160,3120,4160,3120,5060320,fa5bc8452f158416be68395f43860ee0653cab4eab531a4b308753981d8f3a77,1,ok
382,batch_12/000081.jpg,data/raw/batch_12/000081.jpg,flickr_partial,4160,3120,4160,3120,5684188,8a7375224f142a4890dfe87e8430046791713cbc11d4ae4c2625ff252ed708ed,1,ok
383,batch_12/000082.jpg,data/raw/batch_12/000082.jpg,flickr_partial,3120,4160,3120,4160,5797432,b9043a85eaa0b30daadf05364c4784f39929427bef8b4f600780a2ce9c50b269,1,ok
384,batch_12/000083.jpg,data/raw/batch_12/000083.jpg,flickr_partial,4160,3120,4160,3120,5659937,5b40e43f47137e62c187927e6e478464b23e235200540a25e03b1997cc38dc05,1,ok
385,batch_12/000084.jpg,data/raw/batch_12/000084.jpg,flickr_partial,4160,3120,4160,3120,6555637,966d97d5adaf3c5a4fef89f7d2ddfd16fcb5620824e3cca8611847c766e631db,10,ok
386,batch_12/000085.jpg,data/raw/batch_12/000085.jpg,flickr_partial,3120,4160,3120,4160,6927747,f9dc2b9db194d4f3c90da72bce7aca6eff79c2368afe50d5b7f8e4a91c5d1da3,12,ok
387,batch_12/000086.jpg,data/raw/batch_12/000086.jpg,flickr_partial,3120,4160,3120,4160,6138264,ab45f5f6fd4b679ef144ab1f35062617cb13caa446b6c01f35e2f1370c24b053,4,ok
388,batch_12/000087.jpg,data/raw/batch_12/000087.jpg,flickr_partial,3120,4160,3120,4160,6940630,0863f152189bc0bc2339d8a97f746561e95d60d031de2e53dbc1bb21bf89fd96,5,ok
389,batch_12/000088.jpg,data/raw/batch_12/000088.jpg,flickr_partial,4160,3120,4160,3120,7736136,6bf5f37ae5af3b06daa8ab6b8068f01d9d73b773d431d0900867555ca369e1fb,15,ok
390,batch_12/000089.jpg,data/raw/batch_12/000089.jpg,flickr_partial,3120,4160,3120,4160,4700114,97aed3232952b5213597f17a95c764862d05101dceff78241716907a123d8148,6,ok
391,batch_12/000090.jpg,data/raw/batch_12/000090.jpg,flickr_partial,4160,3120,4160,3120,8001176,ead5de139cba9f5f2be8de18ccaa1530dc550ce2130d127bfaf66e13a4a85ca0,6,ok
392,batch_12/000091.jpg,data/raw/batch_12/000091.jpg,flickr_partial,4160,3120,4160,3120,4521315,a2a0ef6f7875b8aa54d0b6433b1a9c6b49b25c5ce9d8e5d16b70e54fe23b9c57,11,ok
393,batch_12/000092.jpg,data/raw/batch_12/000092.jpg,flickr_partial,3120,4160,3120,4160,5968518,e0ffde97f15a7a0b58772985a22b75b745bab63ca30b65bda764dfc0d997cdd7,3,ok
394,batch_12/000093.jpg,data/raw/batch_12/000093.jpg,flickr_partial,4160,3120,4160,3120,5398394,4f3f220370b04c1f32d034b21c9d33b246c901467b916c1fa551c71b67266fe2,5,ok
395,batch_12/000094.jpg,data/raw/batch_12/000094.jpg,flickr_partial,3120,4160,3120,4160,5030943,d3101ca04ecee9a3dd1bee6aee4f66eb5e789cc0f7b2df7bbc2767774ef47251,4,ok
396,batch_12/000095.jpg,data/raw/batch_12/000095.jpg,flickr_partial,2368,4208,2368,4208,5737217,e9177a5b6f28bc0a94cb04e0a8e0cbd7b3e29f9c37a547932ceb7234da780d45,3,ok
397,batch_12/000096.jpg,data/raw/batch_12/000096.jpg,flickr_partial,3120,4160,3120,4160,5272141,08e86fab01d31d23fd49cbef8df7048dd324c041dfed206b4fa17cde48603d46,1,ok
398,batch_12/000097.jpg,data/raw/batch_12/000097.jpg,flickr_partial,3120,4160,3120,4160,7713096,ce7c689467096c2e315e583d4b7cc4258ce01c19f49d4d9acbf25d0aa4a4fbfe,3,ok
399,batch_12/000098.jpg,data/raw/batch_12/000098.jpg,flickr_partial,4160,3120,4160,3120,3586246,fb42f20d63509fa4484abe18434454b04cf7480122dd2a4191760073afdefbe6,1,ok
400,batch_12/000099.jpg,data/raw/batch_12/000099.jpg,flickr_partial,4160,3120,4160,3120,4014266,34523e96ca5a416e83a6d42f9df9ccfaf15f11b4e64a871281fc02968298bec0,1,ok
401,batch_13/000000.jpg,data/raw/batch_13/000000.jpg,flickr_partial,4160,3120,4160,3120,3727183,69d9ad5a8aa041dafe03e80126ce9a08af3e051b506ddbfcef0bf1c96440dda8,1,ok
402,batch_13/000001.jpg,data/raw/batch_13/000001.jpg,flickr_partial,3120,4160,3120,4160,5756510,33c0129338dab7f2c3ebc28f3aaf663dd3b3404fd6170dad471d0c36e999af28,1,ok
403,batch_13/000002.jpg,data/raw/batch_13/000002.jpg,flickr_partial,4160,3120,4160,3120,3832474,7a425a6c34329cb1f9776e43783a84c732e2dafc405fe6aa9a508637c7020377,1,ok
404,batch_13/000003.jpg,data/raw/batch_13/000003.jpg,flickr_partial,3120,4160,3120,4160,7368481,16633fd4ca7f36efae3273661f0ddda1cba4c764bff1885d9a3bb2c6bc077cc1,4,ok
405,batch_13/000004.jpg,data/raw/batch_13/000004.jpg,flickr_partial,3120,4160,3120,4160,5688546,34882ec9d3fe5eb7baf316de206d59d6387a23a18ab2e8701f92027c9d6dffff,3,ok
406,batch_13/000005.jpg,data/raw/batch_13/000005.jpg,flickr_partial,3120,4160,3120,4160,6347972,8fced5b4038e0b97576760ba81058244b39d80b8f8b707a718b2b63b349303fe,5,ok
407,batch_13/000006.jpg,data/raw/batch_13/000006.jpg,flickr_partial,3120,4160,3120,4160,2034396,90eba302c2b0dd888f38c3ff2e93fa5fe35f0600c223381a59c7bf1aba35e7e6,1,ok
408,batch_13/000007.jpg,data/raw/batch_13/000007.jpg,flickr_partial,4160,3120,4160,3120,6429193,e2a0e200a98c6b57444eb7719cf41554402e59ec362a00acba80ee3e1a344a3b,2,ok
409,batch_13/000008.jpg,data/raw/batch_13/000008.jpg,flickr_partial,4160,3120,4160,3120,5772861,48126bde8f7e8b6551b81df2256ea9ce59e8ca908d7b6173ca5c87eb0c2a961a,4,ok
410,batch_13/000009.jpg,data/raw/batch_13/000009.jpg,flickr_partial,4160,3120,4160,3120,6529371,36d9a6055663d39078f4892b3813d4520f30526d6a69645f53ed5a0724bbd8ad,6,ok
411,batch_13/000010.jpg,data/raw/batch_13/000010.jpg,flickr_partial,4160,3120,4160,3120,5854993,2e703fb60ae3800d868c48e700fa6f249ff443811027e3725c8e2ab5da69015c,4,ok
412,batch_13/000011.jpg,data/raw/batch_13/000011.jpg,flickr_partial,4160,3120,4160,3120,3550199,aa9d2fa2abc3483774e966d567ff8999c2f690f97a62698321b10c6f0f468657,1,ok
413,batch_13/000012.jpg,data/raw/batch_13/000012.jpg,flickr_partial,4160,3120,4160,3120,5729581,de80300bebbae57c278c8aca54bb34668579422a63faea45959e5d3173a378b8,1,ok
414,batch_13/000013.jpg,data/raw/batch_13/000013.jpg,flickr_partial,4208,2368,4208,2368,2559269,8abc3fd232e0b894b784162b5ee3ef832fb2b1d108ccfe72193535f1b5a09f7f,7,ok
415,batch_13/000014.jpg,data/raw/batch_13/000014.jpg,flickr_partial,2368,4208,2368,4208,1953795,4cf90708e216703e897648a393c4048067a8f0849bd1b8a716ca72dc1059ad66,7,ok
416,batch_13/000015.jpg,data/raw/batch_13/000015.jpg,flickr_partial,3120,4160,3120,4160,3604432,39d2aabd3db0a510854782b4471d61a074a0c7489781a15543c2a9e285c13fe2,5,ok
417,batch_13/000016.jpg,data/raw/batch_13/000016.jpg,flickr_partial,3120,4160,3120,4160,7136227,f8d9c5248f022bb9782b376c3aec4dee9c032654b445b1e688d11bf49fb7c133,3,ok
418,batch_13/000017.jpg,data/raw/batch_13/000017.jpg,flickr_partial,3120,4160,3120,4160,6284797,fb77984137776383d6b18c67ef81c199fa6f3c975af5f5d593e949b7fca2bb57,1,ok
419,batch_13/000018.jpg,data/raw/batch_13/000018.jpg,flickr_partial,3120,4160,3120,4160,5500818,22597da98b240d494131609c2fa4a2a74496f39eb9059167ff536560e4e4d43d,1,ok
420,batch_13/000019.jpg,data/raw/batch_13/000019.jpg,flickr_partial,3120,4160,3120,4160,6826288,1262ae806a3a1d2b471f34ad1614401b7b8cde564805b31db393505bb48fdec0,8,ok
421,batch_13/000020.jpg,data/raw/batch_13/000020.jpg,flickr_partial,4208,2368,4208,2368,8556432,367995c8284f592f2e8dd7ec4c8be9f8ac4b4cbfd1515431ef5d9a1670d0ee95,3,ok
422,batch_13/000021.jpg,data/raw/batch_13/000021.jpg,flickr_partial,4208,2368,4208,2368,10626983,c267cb1bb8962fba075ddbff631eb4eeec193f99978feb16ee39cfa17edba7ce,1,ok
423,batch_13/000022.jpg,data/raw/batch_13/000022.jpg,flickr_partial,4160,3120,4160,3120,4009053,634ec60b7ec589688623e9028aadf43dc77be58dc15eb7e546db2e3e2a9070fe,8,ok
424,batch_13/000023.jpg,data/raw/batch_13/000023.jpg,flickr_partial,4208,2368,4208,2368,1730808,145c7d86432509f6c573ee28a96a55bf0fc70118564c44e75ad77985a1103596,1,ok
425,batch_13/000024.jpg,data/raw/batch_13/000024.jpg,flickr_partial,4160,3120,4160,3120,8999542,e61d20affd9182e2ae054db37d1948bced0d81a657ddb986bbe587491e646234,1,ok
426,batch_13/000025.jpg,data/raw/batch_13/000025.jpg,flickr_partial,3120,4160,3120,4160,6659301,b942a5f0313a749ca07226cded5608a605e782f0506fb64bf6e61e8142950d13,37,ok
427,batch_13/000026.jpg,data/raw/batch_13/000026.jpg,flickr_partial,3120,4160,3120,4160,5276515,0860cef4b077fcb831b4b48093e9463cfb9946b0d6af4a28ab2c49a4d01b9f56,3,ok
428,batch_13/000027.jpg,data/raw/batch_13/000027.jpg,flickr_partial,3120,4160,3120,4160,3874658,e15d156dab84ef403a012cf8414be93d3bd0fdd787d60c629ba9ccfd1721f2e5,2,ok
429,batch_13/000028.jpg,data/raw/batch_13/000028.jpg,flickr_partial,3120,4160,3120,4160,5658939,d2b71a0bf061d60714378b016aad3884417aab7827c03bd613e387dcf3c057ca,2,ok
430,batch_13/000029.jpg,data/raw/batch_13/000029.jpg,flickr_partial,3120,4160,3120,4160,6632345,3f433900f2c84ffa5581971eea0eb5bca01313f8bac3ae7483350a03b40ff4a0,1,ok
431,batch_13/000030.jpg,data/raw/batch_13/000030.jpg,flickr_partial,3120,4160,3120,4160,4854322,30f76c9e6617d863369208792e38a16de84a545ab8a136a463a0f858664908ea,1,ok
432,batch_13/000031.jpg,data/raw/batch_13/000031.jpg,flickr_partial,3120,4160,3120,4160,4895260,6eea65ac31eac90bfb37116bb5748b89e688765efc421c87c00dd061ba4be28a,3,ok
433,batch_13/000032.jpg,data/raw/batch_13/000032.jpg,flickr_partial,3120,4160,3120,4160,5111319,35c1ca734bf5307ec4740aa76958a22078579f85fb50cc181e17751e0f7708fa,1,ok
434,batch_13/000033.jpg,data/raw/batch_13/000033.jpg,flickr_partial,3120,4160,3120,4160,3938845,2fe3a090c6ac1016ce42248911eea6abb456e3bfc47f92a7b65d0c30d1b58c31,1,ok
435,batch_13/000034.jpg,data/raw/batch_13/000034.jpg,flickr_partial,3120,4160,3120,4160,6457244,651a70e1f3f3f656a8481540a7a189ed9c6487dd75ab802f1f0222e86fb7eb6a,2,ok
436,batch_13/000035.jpg,data/raw/batch_13/000035.jpg,flickr_partial,4160,3120,4160,3120,3719040,230d909847468edb9198e36e985edd51d494a8a6bc86db7d8223c2066098d5e4,2,ok
437,batch_13/000036.jpg,data/raw/batch_13/000036.jpg,flickr_partial,4160,3120,4160,3120,7455869,7ba76f6535b67d8e695917a1a94185c2e76f03fa2a580ac77cd9aa9736aa9928,3,ok
438,batch_13/000037.jpg,data/raw/batch_13/000037.jpg,flickr_partial,3120,4160,3120,4160,5260370,bb43461743d3e1a8025b7ef4d65463dcb6fc710d4134012120c50e636e7b173a,1,ok
439,batch_13/000038.jpg,data/raw/batch_13/000038.jpg,flickr_partial,3120,4160,3120,4160,7158653,11dff8bd31d018a8e2861bd476059ac2e7911647fd26d5009900690a05cd1119,1,ok
440,batch_13/000039.jpg,data/raw/batch_13/000039.jpg,flickr_partial,3120,4160,3120,4160,7640187,2eea90d4de3066c23ca4f76bcd77aefae0a18d29419b73ca778a8c3bb36a43c2,2,ok
441,batch_13/000040.jpg,data/raw/batch_13/000040.jpg,flickr_partial,3120,4160,3120,4160,6206556,e6782c9750f4dcf06b1f36c16fce91c3343bdd3ab787512d3a2fbb2b53288120,1,ok
442,batch_13/000041.jpg,data/raw/batch_13/000041.jpg,flickr_partial,3120,4160,3120,4160,6577484,6265c23325c7a53f2e35e902ea7531752c99dd609434f8ab331aeb709775f9e5,2,ok
443,batch_13/000042.jpg,data/raw/batch_13/000042.jpg,flickr_partial,3120,4160,3120,4160,7716106,095880050b05c63c2f8054513c6cf5b85859babc162c7d0b348910fe250715e1,1,ok
444,batch_13/000043.jpg,data/raw/batch_13/000043.jpg,flickr_partial,3120,4160,3120,4160,3276289,a2a54ff35cb266244083ba27e276ea0006c91e354c8c0e41f5cb550653e2f4e8,2,ok
445,batch_13/000044.jpg,data/raw/batch_13/000044.jpg,flickr_partial,4160,3120,4160,3120,8475668,1636b63028b30f8782e09d151e372ea8b8e0363f5184d47f3aeef95c6cd8129f,3,ok
