image_id,file_name,batch,flickr_url,annotations,original_categories,mapped_classes,mapped_annotation_count,width,height
766,batch_2/000089.JPG,batch_2,https://farm66.staticflickr.com/65535/40889087173_e64dc1b13b_o.png,1,Plastic film,bag_wrapper,1,3264,2448
767,batch_2/000090.JPG,batch_2,https://farm66.staticflickr.com/65535/47803550992_b42948d081_o.png,1,Plastic film,bag_wrapper,1,3264,2448
768,batch_2/000091.JPG,batch_2,https://farm66.staticflickr.com/65535/32911604417_0e6d083ba4_o.png,1,Other plastic wrapper,bag_wrapper,1,3264,2448
769,batch_2/000092.JPG,batch_2,https://farm66.staticflickr.com/65535/32911605027_cb8da2ed42_o.png,1,Other plastic wrapper,bag_wrapper,1,3264,2448
770,batch_2/000093.JPG,batch_2,https://farm66.staticflickr.com/65535/47855726521_bb919bf6f8_o.png,1,Plastic bottle cap,bottle_cap,1,2448,3264
771,batch_2/000094.JPG,batch_2,https://farm66.staticflickr.com/65535/46939454525_c44b3e0be3_o.png,1,Crisp packet,bag_wrapper,1,3264,2448
772,batch_2/000095.JPG,batch_2,https://farm66.staticflickr.com/65535/40889089153_25c704c1fc_o.png,1,Crisp packet,bag_wrapper,1,3264,2448
773,batch_2/000096.JPG,batch_2,https://farm66.staticflickr.com/65535/46939455235_a08e03df35_o.png,2,Meal carton; Plastic film,bag_wrapper; carton,2,3264,2448
774,batch_2/000097.JPG,batch_2,https://farm66.staticflickr.com/65535/40889089933_cd94012f7b_o.png,1,Meal carton,carton,1,2448,3264
775,batch_2/000098.JPG,batch_2,https://farm66.staticflickr.com/65535/40889091053_54f5a884ed_o.png,8,Cigarette; Drink can,can; cigarette,8,2448,3264
776,batch_2/000099.JPG,batch_2,https://farm66.staticflickr.com/65535/33978388948_f66de62af0_o.png,1,Single-use carrier bag,bag_wrapper,1,2448,3264
777,batch_2/000084.JPG,batch_2,https://farm66.staticflickr.com/65535/46939458455_f45f4e6765_o.png,8,Cigarette; Other plastic wrapper,bag_wrapper; cigarette,8,1925,1408
778,batch_3/IMG_4972.JPG,batch_3,https://farm66.staticflickr.com/65535/40889120223_4f7d68f146_o.png,2,Cigarette; Pop tab,cigarette,1,2448,3264
779,batch_3/IMG_4977.JPG,batch_3,https://farm66.staticflickr.com/65535/47855755661_7e607f98f3_o.png,1,Drink can,can,1,2448,3264
780,batch_3/IMG_4978.JPG,batch_3,https://farm66.staticflickr.com/65535/46939486395_641f3c7739_o.png,2,Drink can; Pop tab,can,1,2448,3264
781,batch_3/IMG_4980.JPG,batch_3,https://farm66.staticflickr.com/65535/46939487015_c457a93178_o.png,2,Cigarette; Other plastic wrapper,bag_wrapper; cigarette,2,2448,3264
782,batch_3/IMG_4992.JPG,batch_3,https://farm66.staticflickr.com/65535/32911642107_7f74f08ca0_o.png,2,Clear plastic bottle; Plastic bottle cap,bottle; bottle_cap,2,2448,3264
783,batch_3/IMG_4994.JPG,batch_3,https://farm66.staticflickr.com/65535/40889122913_83a60dbeb9_o.png,3,Disposable plastic cup; Glass bottle; Scrap metal,bottle; cup,2,2448,3264
784,batch_3/IMG_4996.JPG,batch_3,https://farm66.staticflickr.com/65535/47066307114_8f7bcde345_o.png,4,Clear plastic bottle; Drink can; Plastic bottle cap; Pop tab,bottle; bottle_cap; can,3,2448,3264
785,batch_3/IMG_4997.JPG,batch_3,https://farm66.staticflickr.com/65535/47066308414_294f3bab84_o.png,2,Drink can; Unlabeled litter,can,1,2448,3264
786,batch_3/IMG_4998.JPG,batch_3,https://farm66.staticflickr.com/65535/33978416818_340d3bdda1_o.png,1,Drink can,can,1,2448,3264
787,batch_3/IMG_5002.JPG,batch_3,https://farm66.staticflickr.com/65535/47855757651_1aaaf21ec2_o.png,2,Meal carton; Plastic utensils,carton,1,2448,3264
788,batch_3/IMG_5003.JPG,batch_3,https://farm66.staticflickr.com/65535/33978418908_5e5170668c_o.png,18,Cigarette; Plastic utensils; Unlabeled litter,cigarette,16,2448,3264
789,batch_3/IMG_5036.JPG,batch_3,https://farm66.staticflickr.com/65535/47803587912_7c8a253afe_o.png,2,Clear plastic bottle; Tissues,bottle,1,2448,3264
790,batch_3/IMG_5039.JPG,batch_3,https://farm66.staticflickr.com/65535/46939491865_2b5b0c4456_o.png,2,Plastic lid; Unlabeled litter,(none),0,2448,3264
791,batch_3/IMG_5040.JPG,batch_3,https://farm66.staticflickr.com/65535/46939492365_318519f0a8_o.png,1,Crisp packet,bag_wrapper,1,2448,3264
792,batch_3/IMG_5041.JPG,batch_3,https://farm66.staticflickr.com/65535/46939492805_3a2e9f0b8b_o.png,1,Crisp packet,bag_wrapper,1,2448,3264
793,batch_3/IMG_5042.JPG,batch_3,https://farm66.staticflickr.com/65535/47855759571_3bedc5464d_o.png,1,Glass bottle,bottle,1,2448,3264
794,batch_3/IMG_5043.JPG,batch_3,https://farm66.staticflickr.com/65535/47066317984_1647e2200f_o.png,1,Clear plastic bottle,bottle,1,2448,3264
795,batch_3/IMG_5044.JPG,batch_3,https://farm66.staticflickr.com/65535/32911652517_62991dbd02_o.png,1,Other carton,carton,1,2448,3264
796,batch_3/IMG_5045.JPG,batch_3,https://farm66.staticflickr.com/65535/47855760881_9cb8ef2fb8_o.png,2,Other carton; Other plastic wrapper,bag_wrapper; carton,2,2448,3264
797,batch_3/IMG_5046.JPG,batch_3,https://farm66.staticflickr.com/65535/47066320004_1855aac82a_o.png,4,Food Can; Glass jar; Metal lid; Pop tab,can,1,2448,3264
798,batch_3/IMG_5048.JPG,batch_3,https://farm66.staticflickr.com/65535/32911653737_fc63a11d00_o.png,1,Other plastic wrapper,bag_wrapper,1,2448,3264
799,batch_3/IMG_5049.JPG,batch_3,https://farm66.staticflickr.com/65535/47803603292_8e853cffc2_o.png,1,Plastic film,bag_wrapper,1,2448,3264
800,batch_3/IMG_5050.JPG,batch_3,https://farm66.staticflickr.com/65535/47803604122_8b9b12d84a_o.png,2,Aerosol; Plastic lid,can,1,2448,3264
801,batch_3/IMG_5051.JPG,batch_3,https://farm66.staticflickr.com/65535/40889139803_21bc7c7c60_o.png,1,Pop tab,(none),0,2448,3264
802,batch_3/IMG_5052.JPG,batch_3,https://farm66.staticflickr.com/65535/47855767551_c8edd89efa_o.png,1,Meal carton,carton,1,2448,3264
803,batch_3/IMG_5053.JPG,batch_3,https://farm66.staticflickr.com/65535/46939499105_8d833822af_o.png,3,Clear plastic bottle; Other plastic bottle; Plastic bottle cap,bottle; bottle_cap,3,2448,3264
804,batch_3/IMG_5054.JPG,batch_3,https://farm66.staticflickr.com/65535/47855768871_e92dd848d5_o.png,6,Disposable plastic cup; Drink can; Paper cup; Plastic lid; Plastic straw; Unlabeled litter,can; cup; straw,4,2448,3264
805,batch_3/IMG_5055.JPG,batch_3,https://farm66.staticflickr.com/65535/47855769721_b040cec103_o.png,3,Drink can; Pop tab,can,2,2448,3264
806,batch_3/IMG_5056.JPG,batch_3,https://farm66.staticflickr.com/65535/46939500395_0ccd999165_o.png,1,Disposable plastic cup,cup,1,2448,3264
807,batch_3/IMG_5057.JPG,batch_3,https://farm66.staticflickr.com/65535/32911663797_dda2faec9a_o.png,1,Drink can,can,1,2448,3264
808,batch_3/IMG_5058.JPG,batch_3,https://farm66.staticflickr.com/65535/33978435108_b914bc70dc_o.png,1,Drink can,can,1,2448,3264
809,batch_3/IMG_5060.JPG,batch_3,https://farm66.staticflickr.com/65535/32911665127_a4806a4a08_o.png,4,Cigarette; Disposable food container,cigarette,3,2448,3264
810,batch_3/IMG_4852.JPG,batch_3,https://farm66.staticflickr.com/65535/46939502215_379cd7fe9b_o.png,2,Cigarette; Plastic lid,cigarette,1,3264,2448
811,batch_3/IMG_4854.JPG,batch_3,https://farm66.staticflickr.com/65535/33978436608_724c979cdf_o.png,1,Paper cup,cup,1,3264,2448
812,batch_3/IMG_4855.JPG,batch_3,https://farm66.staticflickr.com/65535/46939502675_aae423bd00_o.png,1,Other carton,carton,1,3264,2448
813,batch_3/IMG_4856.JPG,batch_3,https://farm66.staticflickr.com/65535/46939502875_00471bb698_o.png,1,Plastic film,bag_wrapper,1,3264,2448
814,batch_3/IMG_4859.JPG,batch_3,https://farm66.staticflickr.com/65535/32911667437_bb4883fe3b_o.png,2,Plastic film,bag_wrapper,2,2448,3264
815,batch_3/IMG_4860.JPG,batch_3,https://farm66.staticflickr.com/65535/40889150533_7d16c3ec17_o.png,4,Crisp packet; Plastic film; Tissues,bag_wrapper,2,2448,3264
816,batch_3/IMG_4862.JPG,batch_3,https://farm66.staticflickr.com/65535/47803608982_b3b6899025_o.png,8,Aluminium foil; Cigarette; Meal carton; Plastic bottle cap,bottle_cap; carton; cigarette,7,2448,3264
817,batch_3/IMG_4865.JPG,batch_3,https://farm66.staticflickr.com/65535/40889152403_103b3a786e_o.png,2,Other carton; Plastic film,bag_wrapper; carton,2,2448,3264
818,batch_3/IMG_4868.JPG,batch_3,https://farm66.staticflickr.com/65535/46939504865_7b9ef9e98d_o.png,2,Drink can; Pop tab,can,1,2448,3264
819,batch_3/IMG_4869.JPG,batch_3,https://farm66.staticflickr.com/65535/32911670987_295dd6bd73_o.png,1,Plastic film,bag_wrapper,1,2448,3264
820,batch_3/IMG_4874.JPG,batch_3,https://farm66.staticflickr.com/65535/40889157373_60346430b4_o.png,2,Corrugated carton; Plastic film,bag_wrapper; carton,2,2448,3264
821,batch_3/IMG_4875.JPG,batch_3,https://farm66.staticflickr.com/65535/40889158193_9bd0ae62b7_o.png,2,Corrugated carton; Other carton,carton,2,3264,2448
822,batch_3/IMG_4876.JPG,batch_3,https://farm66.staticflickr.com/65535/47803615012_9b8ba5b3c5_o.png,2,Disposable food container; Plastic film,bag_wrapper,1,2448,3264
823,batch_3/IMG_4877.JPG,batch_3,https://farm66.staticflickr.com/65535/47066341784_fd4358784b_o.png,2,Other carton; Plastic film,bag_wrapper; carton,2,2448,3264
824,batch_3/IMG_4878.JPG,batch_3,https://farm66.staticflickr.com/65535/47803620622_6934a0f8fa_o.png,2,Other carton; Plastic film,bag_wrapper; carton,2,3264,2448
825,batch_3/IMG_4879.JPG,batch_3,https://farm66.staticflickr.com/65535/47803621202_9819ba551e_o.png,1,Spread tub,(none),0,2448,3264
826,batch_3/IMG_4883.JPG,batch_3,https://farm66.staticflickr.com/65535/47803622972_44302d1826_o.png,2,Aluminium foil; Other plastic,(none),0,2448,3264
827,batch_3/IMG_4887.JPG,batch_3,https://farm66.staticflickr.com/65535/46939511145_58870f9c2a_o.png,2,Drink can; Unlabeled litter,can,1,2448,3264
828,batch_3/IMG_4889.JPG,batch_3,https://farm66.staticflickr.com/65535/33978454068_de5da78a51_o.png,2,Drink can; Unlabeled litter,can,1,2448,3264
829,batch_3/IMG_4891.JPG,batch_3,https://farm66.staticflickr.com/65535/47066350084_05b10711d2_o.png,3,Cigarette; Plastic film; Unlabeled litter,bag_wrapper; cigarette,2,2448,3264
830,batch_3/IMG_4893.JPG,batch_3,https://farm66.staticflickr.com/65535/40889171123_fe61c072bb_o.png,2,Clear plastic bottle; Normal paper,bottle,1,2448,3264
831,batch_3/IMG_4895.JPG,batch_3,https://farm66.staticflickr.com/65535/33978458878_6e9b48299f_o.png,2,Other plastic wrapper; Plastic film,bag_wrapper,2,2448,3264
832,batch_3/IMG_4897.JPG,batch_3,https://farm66.staticflickr.com/65535/47855798171_edff8bd821_o.png,3,Plastic film,bag_wrapper,3,2448,3264
833,batch_3/IMG_4898.JPG,batch_3,https://farm66.staticflickr.com/65535/47855798821_c870fb4f0a_o.png,1,Single-use carrier bag,bag_wrapper,1,2448,3264
834,batch_3/IMG_4901.JPG,batch_3,https://farm66.staticflickr.com/65535/47855799451_044043d7b0_o.png,3,Other carton; Other plastic wrapper; Unlabeled litter,bag_wrapper; carton,2,2448,3264
835,batch_3/IMG_4902.JPG,batch_3,https://farm66.staticflickr.com/65535/46939522685_8296acd466_o.png,4,Disposable food container; Plastic film; Unlabeled litter,bag_wrapper,2,2448,3264
836,batch_3/IMG_4907.JPG,batch_3,https://farm66.staticflickr.com/65535/47066359274_028a9de7b7_o.png,1,Aluminium blister pack,(none),0,2448,3264
837,batch_3/IMG_4911.JPG,batch_3,https://farm66.staticflickr.com/65535/47066359864_d899a7b2ae_o.png,2,Disposable food container; Plastic film,bag_wrapper,1,2448,3264
838,batch_3/IMG_4913.JPG,batch_3,https://farm66.staticflickr.com/65535/47066361194_ed970d6079_o.png,5,Glass jar; Metal lid; Single-use carrier bag,bag_wrapper,1,2448,3264
839,batch_3/IMG_4914.JPG,batch_3,https://farm66.staticflickr.com/65535/40889179093_864623dfd3_o.png,5,Glass jar; Metal bottle cap; Metal lid,bottle_cap,1,2448,3264
840,batch_3/IMG_4915.JPG,batch_3,https://farm66.staticflickr.com/65535/47855803151_1120a0ec5c_o.png,1,Other plastic bottle,bottle,1,2448,3264
841,batch_3/IMG_4916.JPG,batch_3,https://farm66.staticflickr.com/65535/47803638652_9cdd3b0f82_o.png,2,Disposable food container; Food waste,(none),0,2448,3264
842,batch_3/IMG_4917.JPG,batch_3,https://farm66.staticflickr.com/65535/46939525955_da58573565_o.png,1,Metal bottle cap,bottle_cap,1,2448,3264
843,batch_3/IMG_4919.JPG,batch_3,https://farm66.staticflickr.com/65535/47803639262_1f63aeb5b0_o.png,3,Drink can; Pop tab; Unlabeled litter,can,1,2448,3264
844,batch_3/IMG_4921.JPG,batch_3,https://farm66.staticflickr.com/65535/47066364864_11d5b97bed_o.png,3,Foam food container; Unlabeled litter,(none),0,2448,3264
845,batch_3/IMG_4922.JPG,batch_3,https://farm66.staticflickr.com/65535/32911699207_5cbaebc862_o.png,2,Disposable plastic cup; Paper straw,cup; straw,2,2448,3264
846,batch_3/IMG_4924.JPG,batch_3,https://farm66.staticflickr.com/65535/47855805651_1db7f68985_o.png,3,Cigarette; Disposable food container; Plastic film,bag_wrapper; cigarette,2,2448,3264
847,batch_3/IMG_4926.JPG,batch_3,https://farm66.staticflickr.com/65535/32911701247_1dea0d3dc8_o.png,1,Aluminium foil,(none),0,2448,3264
848,batch_3/IMG_4928.JPG,batch_3,https://farm66.staticflickr.com/65535/46939529825_f10bdde536_o.png,2,Plastic utensils; Unlabeled litter,(none),0,2448,3264
849,batch_3/IMG_4932.JPG,batch_3,https://farm66.staticflickr.com/65535/33978469458_a0dee6d229_o.png,5,Cigarette; Clear plastic bottle,bottle; cigarette,5,2448,3264
850,batch_3/IMG_4934.JPG,batch_3,https://farm66.staticflickr.com/65535/33978469938_c6c1cb997a_o.png,3,Normal paper,(none),0,2448,3264
851,batch_3/IMG_4936.JPG,batch_3,https://farm66.staticflickr.com/65535/32911705417_0e5cf5edb6_o.png,2,Plastic straw; Unlabeled litter,straw,1,2448,3264
852,batch_3/IMG_4939.JPG,batch_3,https://farm66.staticflickr.com/65535/47855808451_a26645df5a_o.png,3,Paper bag; Paper cup; Plastic lid,bag_wrapper; cup,2,2448,3264
853,batch_3/IMG_4941.JPG,batch_3,https://farm66.staticflickr.com/65535/47855809301_f048ba2949_o.png,20,Cigarette; Clear plastic bottle; Glass bottle; Normal paper; Other plastic; Other plastic wrapper; Paper bag; Plastic straw; Pop tab; Shoe; Unlabeled litter,bag_wrapper; bottle; cigarette; straw,7,3264,2448
854,batch_3/IMG_4961.JPG,batch_3,https://farm66.staticflickr.com/65535/33978471308_9bc844ac9f_o.png,3,Plastic utensils,(none),0,2448,3264
855,batch_3/IMG_4963.JPG,batch_3,https://farm66.staticflickr.com/65535/46939534205_5b75702eeb_o.png,1,Clear plastic bottle,bottle,1,3264,2448
856,batch_3/IMG_4964.JPG,batch_3,https://farm66.staticflickr.com/65535/47066372284_5812fe5de3_o.png,1,Plastic film,bag_wrapper,1,3264,2448
857,batch_3/IMG_4965.JPG,batch_3,https://farm66.staticflickr.com/65535/47855812501_a2199dd0cf_o.png,1,Single-use carrier bag,bag_wrapper,1,3264,2448
858,batch_3/IMG_4966.JPG,batch_3,https://farm66.staticflickr.com/65535/47855816221_e514c48a18_o.png,4,Other plastic; Plastic film; Unlabeled litter,bag_wrapper,1,3264,2448
859,batch_3/IMG_4967.JPG,batch_3,https://farm66.staticflickr.com/65535/32911710847_0ed9bcd7ce_o.png,3,Disposable plastic cup; Other plastic; Plastic straw,cup; straw,2,2448,3264
860,batch_3/IMG_4969.JPG,batch_3,https://farm66.staticflickr.com/65535/40889195133_075461e6f8_o.png,13,Clear plastic bottle; Drink can; Drink carton; Glass bottle; Other plastic wrapper; Paper cup; Unlabeled litter,bag_wrapper; bottle; can; carton; cup,8,2448,3264
861,batch_3/IMG_4971.JPG,batch_3,https://farm66.staticflickr.com/65535/33978477838_1053ce14ab_o.png,1,Plastic bottle cap,bottle_cap,1,2448,3264
862,batch_3/IMG_4881.JPG,batch_3,https://farm66.staticflickr.com/65535/47066375304_40fe0f2270_o.png,3,Cigarette; Plastic film; Unlabeled litter,bag_wrapper; cigarette,2,2448,3085
863,batch_3/IMG_4929.JPG,batch_3,https://farm66.staticflickr.com/65535/47803644762_913412029c_o.png,1,Plastic film,bag_wrapper,1,2448,3011
864,batch_3/IMG_4950.JPG,batch_3,https://farm66.staticflickr.com/65535/40889197533_32297fa4d0_o.png,3,Plastic film; Tissues,bag_wrapper,1,2448,2607
865,batch_3/IMG_4857.JPG,batch_3,https://farm66.staticflickr.com/65535/47066375864_74c410d19d_o.png,1,Paper cup,cup,1,3264,2290
866,batch_3/IMG_4948.JPG,batch_3,https://farm66.staticflickr.com/65535/40889198273_bb2e4823fc_o.png,17,Cigarette; Clear plastic bottle; Drink can; Metal bottle cap; Normal paper; Other plastic; Other plastic wrapper; Plastic bottle cap; Plastic utensils; Unlabeled litter,bag_wrapper; bottle; bottle_cap; can; cigarette,10,2448,2470
867,batch_3/IMG_5037.JPG,batch_3,https://farm66.staticflickr.com/65535/40889198593_5014359850_o.png,1,Plastic film,bag_wrapper,1,2448,2858
868,batch_3/IMG_5061.JPG,batch_3,https://farm66.staticflickr.com/65535/47066376694_ff2cb7d598_o.png,2,Egg carton; Garbage bag,bag_wrapper; carton,2,3264,2448
869,batch_3/IMG_5063.JPG,batch_3,https://farm66.staticflickr.com/65535/47803646592_d05fec505c_o.png,2,Other carton; Plastic lid,carton,1,3264,2448
870,batch_3/IMG_5064.JPG,batch_3,https://farm66.staticflickr.com/65535/32911713097_ae9c50d665_o.png,2,Disposable food container; Other carton,carton,1,3264,2448
871,batch_3/IMG_5065.JPG,batch_3,https://farm66.staticflickr.com/65535/33978482718_c393869ff0_o.png,1,Other plastic wrapper,bag_wrapper,1,3264,2448
872,batch_3/IMG_5066.JPG,batch_3,https://farm66.staticflickr.com/65535/47066377524_c3d8721bb5_o.png,3,Other plastic container; Other plastic wrapper; Tupperware,bag_wrapper,1,2448,3264
873,batch_3/IMG_5067.JPG,batch_3,https://farm66.staticflickr.com/65535/47855823101_0fa023cdee_o.png,4,Aluminium blister pack; Normal paper; Other carton; Plastic film,bag_wrapper; carton,2,2448,3264
874,batch_3/IMG_5068.JPG,batch_3,https://farm66.staticflickr.com/65535/47855823771_db2a33d946_o.png,7,Magazine paper,(none),0,3264,2448
875,batch_4/000032.JPG,batch_4,https://farm66.staticflickr.com/65535/46939797665_8338f0c922_o.png,7,Cigarette; Clear plastic bottle; Plastic bottle cap; Wrapping paper,bottle; bottle_cap; cigarette,6,2448,3264
876,batch_4/000067.JPG,batch_4,https://farm66.staticflickr.com/65535/33978762598_af11912a11_o.png,1,Plastic straw,straw,1,3264,2448
877,batch_4/000066.JPG,batch_4,https://farm66.staticflickr.com/65535/47803873092_c013017a6a_o.png,5,Other plastic; Plastic film,bag_wrapper,1,3264,2448
878,batch_4/000000.JPG,batch_4,https://farm66.staticflickr.com/65535/46939799005_790c351021_o.png,1,Plastic bottle cap,bottle_cap,1,2448,3264
879,batch_4/000002.JPG,batch_4,https://farm66.staticflickr.com/65535/47066625094_39457f89ac_o.png,15,Cigarette; Disposable plastic cup; Normal paper; Plastic film,bag_wrapper; cigarette; cup,14,2448,3264
880,batch_4/000003.JPG,batch_4,https://farm66.staticflickr.com/65535/32911954707_e03eb0440d_o.png,1,Plastic bottle cap,bottle_cap,1,2448,3264
881,batch_4/000004.JPG,batch_4,https://farm66.staticflickr.com/65535/47803876032_1d3859d4dc_o.png,6,Cigarette; Magazine paper; Normal paper,cigarette,3,3264,2448
882,batch_4/000005.JPG,batch_4,https://farm66.staticflickr.com/65535/47803876532_0a3a6fde15_o.png,3,Cigarette; Disposable plastic cup,cigarette; cup,3,3264,2448
883,batch_4/000006.JPG,batch_4,https://farm66.staticflickr.com/65535/33978766838_64385cd8ac_o.png,1,Other plastic,(none),0,2448,3264
884,batch_4/000007.JPG,batch_4,https://farm66.staticflickr.com/65535/40889455503_1d3003470a_o.png,1,Plastic film,bag_wrapper,1,2448,3264
885,batch_4/000008.JPG,batch_4,https://farm66.staticflickr.com/65535/40889456293_6739ab1dea_o.png,1,Plastic straw,straw,1,2448,3264
886,batch_4/000009.JPG,batch_4,https://farm66.staticflickr.com/65535/40889457013_e2128c4e13_o.png,1,Other plastic,(none),0,2448,3264
887,batch_4/000010.JPG,batch_4,https://farm66.staticflickr.com/65535/47856074981_8784149ac7_o.png,3,Other plastic,(none),0,2448,3264
888,batch_4/000011.JPG,batch_4,https://farm66.staticflickr.com/65535/33978770438_1a4377bdd9_o.png,3,Other plastic; Plastic lid,(none),0,2448,3264
889,batch_4/000012.JPG,batch_4,https://farm66.staticflickr.com/65535/40889459383_ac2446918a_o.png,1,Other plastic,(none),0,2448,3264
890,batch_4/000013.JPG,batch_4,https://farm66.staticflickr.com/65535/47856078131_c7e5f2c011_o.png,1,Plastic bottle cap,bottle_cap,1,2448,3264
891,batch_4/000014.JPG,batch_4,https://farm66.staticflickr.com/65535/40889460883_910b5b99fa_o.png,2,Other plastic; Plastic bottle cap,bottle_cap,1,2448,3264
892,batch_4/000015.JPG,batch_4,https://farm66.staticflickr.com/65535/40889461533_95831c5b8f_o.png,1,Plastic film,bag_wrapper,1,2448,3264
893,batch_4/000016.JPG,batch_4,https://farm66.staticflickr.com/65535/47803886382_10cab8ea4d_o.png,1,Other plastic,(none),0,3264,2448
894,batch_4/000018.JPG,batch_4,https://farm66.staticflickr.com/65535/47856081041_d58c0287cc_o.png,1,Other plastic,(none),0,2448,3264
895,batch_4/000019.JPG,batch_4,https://farm66.staticflickr.com/65535/47803887772_c43c4d142c_o.png,1,Other plastic,(none),0,3264,2448
896,batch_4/000020.JPG,batch_4,https://farm66.staticflickr.com/65535/46939814465_7b5d4a4660_o.png,1,Plastic film,bag_wrapper,1,2448,3264
897,batch_4/000021.JPG,batch_4,https://farm66.staticflickr.com/65535/47856083241_b1fdd7edc9_o.png,1,Other plastic,(none),0,3264,2448
898,batch_4/000022.JPG,batch_4,https://farm66.staticflickr.com/65535/47066634034_7ef8fef17c_o.png,1,Other plastic,(none),0,2448,3264
899,batch_4/000023.JPG,batch_4,https://farm66.staticflickr.com/65535/47803892332_5218b74150_o.png,1,Plastic bottle cap,bottle_cap,1,3264,2448
900,batch_4/000025.JPG,batch_4,https://farm66.staticflickr.com/65535/40889465533_947018b23d_o.png,1,Plastic film,bag_wrapper,1,2448,3264
901,batch_4/000026.JPG,batch_4,https://farm66.staticflickr.com/65535/47803894072_070ca32f9d_o.png,1,Other plastic cup,cup,1,2448,3264
902,batch_4/000027.JPG,batch_4,https://farm66.staticflickr.com/65535/46939819165_7e0cc3fd81_o.png,1,Other plastic,(none),0,2448,3264
903,batch_4/000028.JPG,batch_4,https://farm66.staticflickr.com/65535/40889467093_5de26e20dd_o.png,2,Other plastic,(none),0,3264,2448
904,batch_4/000029.JPG,batch_4,https://farm66.staticflickr.com/65535/47066635224_1ff6c0018f_o.png,4,Other plastic; Plastic film,bag_wrapper,2,3264,2448
905,batch_4/000031.JPG,batch_4,https://farm66.staticflickr.com/65535/47803897082_b1eb31ef66_o.png,3,Cigarette; Plastic film,bag_wrapper; cigarette,3,3264,2448
906,batch_4/000034.JPG,batch_4,https://farm66.staticflickr.com/65535/47803897382_4b1f4fba86_o.png,1,Styrofoam piece,(none),0,3264,2448
907,batch_4/000035.JPG,batch_4,https://farm66.staticflickr.com/65535/33978783508_957241c819_o.png,2,Cigarette; Styrofoam piece,cigarette,1,2448,3264
908,batch_4/000036.JPG,batch_4,https://farm66.staticflickr.com/65535/40889468983_747baf628d_o.png,1,Other plastic,(none),0,2448,3264
909,batch_4/000037.JPG,batch_4,https://farm66.staticflickr.com/65535/40889470063_23c48646ed_o.png,1,Rope & strings,(none),0,2448,3264
910,batch_4/000039.JPG,batch_4,https://farm66.staticflickr.com/65535/47803899312_145ed690c7_o.png,1,Disposable plastic cup,cup,1,3264,2448
911,batch_4/000040.JPG,batch_4,https://farm66.staticflickr.com/65535/40889471933_38dca54a90_o.png,1,Disposable plastic cup,cup,1,2448,3264
912,batch_4/000041.JPG,batch_4,https://farm66.staticflickr.com/65535/33978787268_90dd477488_o.png,1,Rope & strings,(none),0,2448,3264
913,batch_4/000042.JPG,batch_4,https://farm66.staticflickr.com/65535/32911974187_f01175bfcd_o.png,1,Normal paper,(none),0,2448,3264
914,batch_4/000043.JPG,batch_4,https://farm66.staticflickr.com/65535/47066641944_b6227407d1_o.png,1,Plastic straw,straw,1,2448,3264
915,batch_4/000045.JPG,batch_4,https://farm66.staticflickr.com/65535/47066643124_9dbf34be52_o.png,3,Plastic film; Plastic straw,bag_wrapper; straw,3,3264,2448
916,batch_4/000046.JPG,batch_4,https://farm66.staticflickr.com/65535/40889477613_f7fd676b6b_o.png,2,Rope & strings,(none),0,3264,2448
917,batch_4/000047.JPG,batch_4,https://farm66.staticflickr.com/65535/47066644954_71b5859def_o.png,1,Rope & strings,(none),0,2448,3264
918,batch_4/000048.JPG,batch_4,https://farm66.staticflickr.com/65535/40889479593_0e919dbcd9_o.png,1,Plastic film,bag_wrapper,1,2448,3264
919,batch_4/000049.JPG,batch_4,https://farm66.staticflickr.com/65535/47066646504_c173924d8a_o.png,1,Other plastic,(none),0,2448,3264
920,batch_4/000050.JPG,batch_4,https://farm66.staticflickr.com/65535/47066647264_c1561948ae_o.png,1,Aluminium foil,(none),0,2448,3264
921,batch_4/000051.JPG,batch_4,https://farm66.staticflickr.com/65535/40889482533_4e8e659fe1_o.png,1,Aluminium foil,(none),0,2448,3264
922,batch_4/000052.JPG,batch_4,https://farm66.staticflickr.com/65535/32911977467_1b3447816d_o.png,1,Plastic film,bag_wrapper,1,2448,3264
923,batch_4/000053.JPG,batch_4,https://farm66.staticflickr.com/65535/40889484723_d17e1941c4_o.png,1,Plastic film,bag_wrapper,1,3264,2448
924,batch_4/000054.JPG,batch_4,https://farm66.staticflickr.com/65535/47066650354_3b1e9ab7d1_o.png,4,Food waste; Other plastic,(none),0,3264,2448
925,batch_4/000055.JPG,batch_4,https://farm66.staticflickr.com/65535/46939832265_836afa2e5f_o.png,1,Rope & strings,(none),0,3264,2448
926,batch_4/000056.JPG,batch_4,https://farm66.staticflickr.com/65535/40889486553_93b2491397_o.png,1,Other plastic,(none),0,3264,2448
927,batch_4/000057.JPG,batch_4,https://farm66.staticflickr.com/65535/46939833575_6fc9851a54_o.png,1,Other plastic,(none),0,2448,3264
928,batch_4/000058.JPG,batch_4,https://farm66.staticflickr.com/65535/40889487943_24bdaef066_o.png,2,Other carton; Single-use carrier bag,bag_wrapper; carton,2,3264,2448
929,batch_4/000059.JPG,batch_4,https://farm66.staticflickr.com/65535/47856096221_1ee7cf2bea_o.png,1,Other plastic,(none),0,2448,3264
930,batch_4/000060.JPG,batch_4,https://farm66.staticflickr.com/65535/47803907022_1e89c609bd_o.png,1,Other plastic,(none),0,3264,2448
