path,filename,class_name,label_index,width,height,aspect_ratio,bytes,sha256,split
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass207.jpg,glass207.jpg,glass,1,512,384,1.3333,10126,330cd3c9cbae56f0567972c58b3d187bc3864f203ff06f6af3ca3bac4edb2318,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass209.jpg,glass209.jpg,glass,1,512,384,1.3333,7170,31a17a6916daacbe83312541816ab61b9d687cec15245f362b855a83ed0947fc,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass210.jpg,glass210.jpg,glass,1,512,384,1.3333,6735,962485f5ab898217bf3882afce48e67129dc2ee635456a1f2560894fb9362a8d,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass211.jpg,glass211.jpg,glass,1,512,384,1.3333,6565,fa44f7d6f85c8d55c698468697f26450ba3537e022ceb8fb5215c69b881d830c,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass212.jpg,glass212.jpg,glass,1,512,384,1.3333,6067,dad8d57ce5f7de43c823e6cd481af0b53ae1f3dc41d92beef37fea03527b47de,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass213.jpg,glass213.jpg,glass,1,512,384,1.3333,5604,fea83b583cbe76e266421301cfe8f482882eb8aed6022967a5938d2e515c202d,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass214.jpg,glass214.jpg,glass,1,512,384,1.3333,6858,e22a33717a93b4b8b5fb92f875998dd703c19f7903baead2098e906d466a371b,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass216.jpg,glass216.jpg,glass,1,512,384,1.3333,8593,279c81c430424acbf50186b7a25ba91c978a86a1d0e8bff699119b93f5fcc961,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass219.jpg,glass219.jpg,glass,1,512,384,1.3333,20523,0b1f41875318dd10c74038efcc46c9457b4a3dcb5616fc54394a9b6e58d32291,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass22.jpg,glass22.jpg,glass,1,512,384,1.3333,11488,c1277f608df20f1121d902f157c7a0fe0684ca732bcea485e7164d54a4746052,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass220.jpg,glass220.jpg,glass,1,512,384,1.3333,7208,6d2b84f527458a009bf1e57c05ace354a0377684840dea2a4dd6986baac0215b,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass221.jpg,glass221.jpg,glass,1,512,384,1.3333,7017,c5065d1f52dc8ae200ab009ff8e2f83b644f0d9322b5257c3c1488b7c13fbe91,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass222.jpg,glass222.jpg,glass,1,512,384,1.3333,7961,e88b95d26db54665d8ef4a54909c0f374435df8eb7f26d7d1dbac0e639db7ff5,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass223.jpg,glass223.jpg,glass,1,512,384,1.3333,6788,bf345ab195a5cf81b79b382c042f2b10d211a88ccef6830620f54ebc9df362df,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass224.jpg,glass224.jpg,glass,1,512,384,1.3333,7190,465ce672c482ee53530f99ce33b0bf787f13576bf6e3a6eb8147b2b15ee4d0ce,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass225.jpg,glass225.jpg,glass,1,512,384,1.3333,8018,c247465bfdd8db0f8cf4c783b2d8b9e27cdd6c7a41e06385c38702bf129d27e3,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass226.jpg,glass226.jpg,glass,1,512,384,1.3333,13464,ca0542181abb36215da026aa5c02b977ce8d4258878cee101fb4b6be30c32488,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass227.jpg,glass227.jpg,glass,1,512,384,1.3333,8186,15a8c957f25b6d3e6041e66c39d2f9edee0df009217a7312966ca50a843eb56e,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass23.jpg,glass23.jpg,glass,1,512,384,1.3333,20951,8c70f3fd481062a5eb948b2b8db31b2289eb02fba8f7135dd22fb49655208f70,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass230.jpg,glass230.jpg,glass,1,512,384,1.3333,7578,c4f927f45e85c72c8e795c195055770271fd9d1d0699feb610807d7752e6a2e6,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass231.jpg,glass231.jpg,glass,1,512,384,1.3333,9426,4e6863464c1fa0976c3177e9cb6117e481ff252f6b7294faed6bd2d4aeb7d868,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass232.jpg,glass232.jpg,glass,1,512,384,1.3333,15356,ac75f12b8c64c81a4780b0740b163f0129d7f736f32d87dfdad5c309cfc19cf5,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass233.jpg,glass233.jpg,glass,1,512,384,1.3333,7260,94999cba4b0045d153a9381fee4a82ddef81bdcec87d2421df16c25d833fefcf,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass234.jpg,glass234.jpg,glass,1,512,384,1.3333,8058,bf65efd72ee281a0b016b3391d84a0a99cc59b0e60d007d3e0c123d373b03c53,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass235.jpg,glass235.jpg,glass,1,512,384,1.3333,8612,7f02f6f62d55711120fa46d8dd5493f10057ccba85dec378df1dabbd5986ce88,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass236.jpg,glass236.jpg,glass,1,512,384,1.3333,8450,850961fc34788d29d82bb1b76396672915b8e5c5e5a1ca33b562c8b9d45bd812,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass24.jpg,glass24.jpg,glass,1,512,384,1.3333,8371,4811d0ec8c613c09afad8d87454314a4eee0298fcd7c505e8dfb0a1b5326924d,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass240.jpg,glass240.jpg,glass,1,512,384,1.3333,9337,af9a4dd92be8a8bbe9123c51acd35a11b01dc18f6703bb0ccfe0f5d735748014,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass241.jpg,glass241.jpg,glass,1,512,384,1.3333,9445,da46655e8cb61f112ce7e5ee2c7d84a2f58f70e2dc84e9fd24a4b531e11fba40,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass242.jpg,glass242.jpg,glass,1,512,384,1.3333,7126,53c48d14dc7b8ddd3f0926eafa1966ce7bcc5a73afce2d9e85fe91325b6f72e6,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass243.jpg,glass243.jpg,glass,1,512,384,1.3333,10776,ced562f62b3e7082287976d5b69a827eb303528a0ef9d9cf9aca0091162cb154,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass244.jpg,glass244.jpg,glass,1,512,384,1.3333,9989,0645108795eb95f8206e17995470fbe0ff6d76f7bd352db55770dc49718eb4e6,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass246.jpg,glass246.jpg,glass,1,512,384,1.3333,7457,de00c2f9d796d7ce77d8460a37ca33c0281335e00b1d06c1cd908a1560c88bd8,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass247.jpg,glass247.jpg,glass,1,512,384,1.3333,10148,92415f803d8211b26bcda8046db7413449a7213435781740246bf63aa010e7f1,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass248.jpg,glass248.jpg,glass,1,512,384,1.3333,13825,7120850e2324b64b353b3160df7aecb846e08de901e2ab92ad6e2fca17cc743d,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass249.jpg,glass249.jpg,glass,1,512,384,1.3333,10509,c209a8ec595b3be49ed1994932afb6a10d7269a3d6941c2ac4ae90d331c8d2a3,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass25.jpg,glass25.jpg,glass,1,512,384,1.3333,14740,b598e060b6ab583b586aa2b402a4c0303f33300daef0b1edaf2e630b82d2aa61,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass251.jpg,glass251.jpg,glass,1,512,384,1.3333,12444,01def532b4d96400d1dce7a04ee1a8a89c152ff168deae2252c7f91d5b2f4c67,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass252.jpg,glass252.jpg,glass,1,512,384,1.3333,10244,dc978f8a234c007df646ba11be2fb43c18b5b321734e9c4550b794d29de1bf5c,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass253.jpg,glass253.jpg,glass,1,512,384,1.3333,12436,abba391aed4dc16b98cd8d760275783319672368d9cc928167be3c821ce16d8c,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass254.jpg,glass254.jpg,glass,1,512,384,1.3333,12022,49b80c75f7eef7b103083f8e1d61055a6aca02c33100c13ca19c752d9cd81c73,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass257.jpg,glass257.jpg,glass,1,512,384,1.3333,8649,d40b14d0534ff7218d4eb292b3bcf4e41c7db8f62f1a29e7f88dca2432fddf16,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass258.jpg,glass258.jpg,glass,1,512,384,1.3333,9024,e3ced4d2c69352b7414c435eb3f0bc753389996c0646f0bb58485fa76f4f02fc,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass259.jpg,glass259.jpg,glass,1,512,384,1.3333,9635,9a0f65e4e801f9bd63b366b0c03a91e9dc703ce44113ccbd88962cf50f14ad0c,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass26.jpg,glass26.jpg,glass,1,512,384,1.3333,15256,d817076b3146b09fccaef94569900837a6f6c8c0524fd6d443f6234fc7e2897a,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass262.jpg,glass262.jpg,glass,1,512,384,1.3333,7289,3b2881134af110d59e8b4ccc50727239edfa5e5c03a63da792ae685edafe8c5a,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass263.jpg,glass263.jpg,glass,1,512,384,1.3333,10922,92a9ab9dcd2bea53ccc6926bc4d1509e0eba74f124342b9190e3c92fa68de1b5,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass264.jpg,glass264.jpg,glass,1,512,384,1.3333,13091,b80a9093e3923b2efa86aec48587315c63a62be43ada743606b5f77cb8a4ea0e,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass266.jpg,glass266.jpg,glass,1,512,384,1.3333,12555,8579ea7ace2cc76282d2fe640687c44f90bafcde2281d3830a33d891b95edca3,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass267.jpg,glass267.jpg,glass,1,512,384,1.3333,14592,b3585984de7bd265b238537b2c57713ab62d3db03e98a81c0b5973b74540b2fa,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass268.jpg,glass268.jpg,glass,1,512,384,1.3333,15427,7c5d74fc1d111def2783fa121c6246d01be3beeb571c26cca4410fb2e4012bf4,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass269.jpg,glass269.jpg,glass,1,512,384,1.3333,10853,a06eefb006aa3c59fe25c95d68f7316b07c979b36ecd9197f7f79a4becffd8eb,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass27.jpg,glass27.jpg,glass,1,512,384,1.3333,18854,eb4ba3739b7adc6d23e30cc8b461a3099eda76a8f6e7520f2f3529dbfe5efe56,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass271.jpg,glass271.jpg,glass,1,512,384,1.3333,11610,ed48cb39c44b2092b6c36ca4dd84fc8e9908968b53edbcdfef184cc25f0e94be,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass273.jpg,glass273.jpg,glass,1,512,384,1.3333,15331,211797dd047e88933c132162f6be8c32d378e60b9daad30a9b9f232fe4910256,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass274.jpg,glass274.jpg,glass,1,512,384,1.3333,11939,bd20a72151976c98a5235baac946e44edaccf243915406e39ca2164541d64377,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass275.jpg,glass275.jpg,glass,1,512,384,1.3333,10152,40fdf09542131e8ac3ec229e22558ec7ff4c7922f72fea5977e2565ac08a4393,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass276.jpg,glass276.jpg,glass,1,512,384,1.3333,9677,a49d1e40122001cf0740b594944094ccc4f3f7349846ffc4a699dc13b93ccf02,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass279.jpg,glass279.jpg,glass,1,512,384,1.3333,10821,a146d28afbb1fc9b2a5f151841a9ef8f8d275d188e8f39a5adb799e252366a94,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass28.jpg,glass28.jpg,glass,1,512,384,1.3333,16138,72e2b14802d6f6816c7728b22bc48183c90a85df630b37506ca04b61a49f9d9c,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass283.jpg,glass283.jpg,glass,1,512,384,1.3333,15900,9a9da045e6cfcab09cea51164c28a3006549d5d9a532725c0535d2e440c88758,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass286.jpg,glass286.jpg,glass,1,512,384,1.3333,14796,cb42abf2660a1074d8d6357dbf8665c89c08610580e7ac531082fb50b814ca36,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass288.jpg,glass288.jpg,glass,1,512,384,1.3333,10425,c3ba0a9a397845b3c8fe9a9c625774c25481604d00a4cf0944fb3d3df2a9ad10,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass289.jpg,glass289.jpg,glass,1,512,384,1.3333,12858,e065f323773cb099643c7d0f7d4e31f65d54aa609a8fc780da135b481e0af559,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass29.jpg,glass29.jpg,glass,1,512,384,1.3333,9721,33493a9b11bd9c6a626a303d9248deeb8cd96101a7f7e7f1a834873d2f926eba,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass290.jpg,glass290.jpg,glass,1,512,384,1.3333,11232,7d3d2d3c8c53a451bb5916a58a4942c0a008075e0d13ee9da54e362aa8b78598,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass293.jpg,glass293.jpg,glass,1,512,384,1.3333,18473,317b8d9894ffb98bf8c0b3aa81206fe1ffa19c19ef3bf012e7fc174f549ffb27,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass294.jpg,glass294.jpg,glass,1,512,384,1.3333,11033,9524b4582bf56f1ef08cb70530d04b2b65ce3a29f20169d28fd6bbbdbe96b352,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass296.jpg,glass296.jpg,glass,1,512,384,1.3333,15832,c0a7abd833427fbab251ad491cb50be8b6edb760e0d3dc656fc80886a5bda040,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass298.jpg,glass298.jpg,glass,1,512,384,1.3333,10187,2d7a17f18897b1248876e5f1cc084d7e50c9990f1776f7b26d18260c456a5106,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass299.jpg,glass299.jpg,glass,1,512,384,1.3333,12809,9ba1d9fbfdfef35081ee696c2bb72e4668de135060f1c144d6748d46f73d8f8c,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass3.jpg,glass3.jpg,glass,1,512,384,1.3333,8647,0b3aad79e2f0cd38d038386947500132cbc9693b34576ecfc9f2c0e33d90125c,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass30.jpg,glass30.jpg,glass,1,512,384,1.3333,10178,d0c85bea887f625ee9a5e2625d559516ec471a7e94d5b2d52b2abbde1b19b299,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass300.jpg,glass300.jpg,glass,1,512,384,1.3333,9989,8297b1bd46078f64c22573940ea691d40ba17e8dda439cdc08ca16aff3b320e4,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass301.jpg,glass301.jpg,glass,1,512,384,1.3333,22895,23cc05ab246bebe4da8836386df7c56da500ff7b6f4ede68d4d8e45182a3ed98,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass302.jpg,glass302.jpg,glass,1,512,384,1.3333,20243,39b5c2bce4fa36bd900247e549871485ca3be3a2eb318a3b425da04583f460e7,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass303.jpg,glass303.jpg,glass,1,512,384,1.3333,14651,dc0a40bc54fa0a39ab2cdea6dacd091c16904f6899e42e07515a3bf6e18216e4,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass304.jpg,glass304.jpg,glass,1,512,384,1.3333,8916,3662f40f19482d7d470ccf97b095297251d584e6d395fcbef4822c63e58ebf93,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass305.jpg,glass305.jpg,glass,1,512,384,1.3333,14294,3c6fd9489e4f34920a581c19930bb6288d757089c209e925cb24cf5988fe79a4,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass308.jpg,glass308.jpg,glass,1,512,384,1.3333,22091,c0ce0cf6611d7bd34ddce4d913e41eaf2cf2d1d97f56afa8546fd98d9c1a9366,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass309.jpg,glass309.jpg,glass,1,512,384,1.3333,19824,b99099816246cc8bfec0f9de6012c90bf5db490f5cad32aa04d29ad8e09f9e56,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass31.jpg,glass31.jpg,glass,1,512,384,1.3333,18292,ce89bfee8b75b95af1f1dac7ed0daee2459e0f1b3fb68016b264d9e46f83be5e,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass310.jpg,glass310.jpg,glass,1,512,384,1.3333,11041,b196fbf78445391dea3d9099d39697f9ecdefa76f8ee911e16e324c792b8534d,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass311.jpg,glass311.jpg,glass,1,512,384,1.3333,14576,b39aa12f708cfe510fed276ed590eed15b6630d2ddd258ce455c88eee39e4dca,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass312.jpg,glass312.jpg,glass,1,512,384,1.3333,10536,83cdedb5bd0cdafa92fc5dc81430bdc3a00b508d32008abde5d408dc024c4a62,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass313.jpg,glass313.jpg,glass,1,512,384,1.3333,13237,4ee8242fa921853950ab0e99ab804558f5992ba69637a95ccada10d449eab1c5,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass314.jpg,glass314.jpg,glass,1,512,384,1.3333,11117,164810ae1e213437a55f4ea5b91ee15778f979837ed5a93f4047620062744e63,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass315.jpg,glass315.jpg,glass,1,512,384,1.3333,14141,10490c2ee9d22a38bcb20dac6987c562c537b3b35cb4e0c74ed7ff1d229fb5fd,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass316.jpg,glass316.jpg,glass,1,512,384,1.3333,20148,89004d864142144b6940c47e078186016e3cda35cc057bc1536312b9a36d785e,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass317.jpg,glass317.jpg,glass,1,512,384,1.3333,11884,0910bb42fa87c679c2b84ba4a93ab425acb4e2f7d2d89351b3feebb17d464507,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass319.jpg,glass319.jpg,glass,1,512,384,1.3333,18982,37c2e5159358ab9cd6a644e910018c716cf7310dbe6edc76f87606e22e146316,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass32.jpg,glass32.jpg,glass,1,512,384,1.3333,8982,454aa11745490520219dd72eb6fe797f395c9a1d1f72ba0b77dbdad2d3583198,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass320.jpg,glass320.jpg,glass,1,512,384,1.3333,13014,86fdb5a3f497b81041c5eda5ff5c1eeed5065f27ba40687a4390f40c56562c1b,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass321.jpg,glass321.jpg,glass,1,512,384,1.3333,12459,f1f6b0d8958793e1b761b783767f1548519c9752698cbaf104f7c4d3f25f66f2,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass322.jpg,glass322.jpg,glass,1,512,384,1.3333,12173,f799d188b2642a677cf12f2522e4e73c0afbf7991aaa7f76c1b6b17e89ff8c66,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass323.jpg,glass323.jpg,glass,1,512,384,1.3333,12238,0ae973374777878d2f29b4ae38a5f70b901573e8aa4d17b2ac2f9340eb781804,train
/Users/marina/MY_PROJECTS/BinSight_iOS_with_tflite/ml/trashnet_classifier/data/raw/dataset-resized/dataset-resized/glass/glass324.jpg,glass324.jpg,glass,1,512,384,1.3333,19092,d24fc812595f6819e2a6cfa39e47a6426cfa0a9b9775eb7727cd8f39c0455c1f,train
